unix_ref,mean_kw,max_kw,n,cum_start_kwh,cum_end_kwh,trigger,violation,false_alarm,m_unavoidable,delayable,unavoidable
2018-12-31 23:00:00+00:00,89.316,96.42,15,0.0,22.329,False,False,False,,False,False
2018-12-31 23:15:00+00:00,88.29466666666667,95.96,15,22.329,44.40266666666666,False,False,False,,False,False
2018-12-31 23:30:00+00:00,86.72800000000001,93.3,15,44.40266666666666,66.08466666666666,False,False,False,,False,False
2018-12-31 23:45:00+00:00,87.63733333333333,93.64,15,66.08466666666666,87.99399999999999,False,False,False,,False,False
2019-01-01 00:00:00+00:00,88.96266666666666,96.82,15,87.99399999999999,110.23466666666664,False,False,False,,False,False
2019-01-01 00:15:00+00:00,86.33866666666667,92.88,15,110.23466666666664,131.8193333333333,False,False,False,,False,False
2019-01-01 00:30:00+00:00,88.17733333333334,96.04,15,131.8193333333333,153.86366666666663,False,False,False,,False,False
2019-01-01 00:45:00+00:00,88.864,94.9,15,153.86366666666663,176.0796666666666,False,False,False,,False,False
2019-01-01 01:00:00+00:00,88.42933333333333,94.58,15,176.0796666666666,198.18699999999993,False,False,False,,False,False
2019-01-01 01:15:00+00:00,86.21333333333334,92.04,15,198.18699999999993,219.7403333333333,False,False,False,,False,False
2019-01-01 01:30:00+00:00,88.16266666666667,92.84,15,219.7403333333333,241.781,False,False,False,,False,False
2019-01-01 01:45:00+00:00,86.09066666666666,92.04,15,241.781,263.30366666666663,False,False,False,,False,False
2019-01-01 02:00:00+00:00,87.632,96.2,15,263.30366666666663,285.2116666666667,False,False,False,,False,False
2019-01-01 02:15:00+00:00,87.36133333333333,93.96,15,285.2116666666667,307.0519999999999,False,False,False,,False,False
2019-01-01 02:30:00+00:00,86.14666666666668,92.28,15,307.0519999999999,328.5886666666666,False,False,False,,False,False
2019-01-01 02:45:00+00:00,87.66533333333334,98.86,15,328.5886666666666,350.5049999999999,False,False,False,,False,False
2019-01-01 03:00:00+00:00,88.356,94.54,15,350.5049999999999,372.5939999999999,False,False,False,,False,False
2019-01-01 03:15:00+00:00,86.55066666666667,93.4,15,372.5939999999999,394.23166666666646,False,False,False,,False,False
2019-01-01 03:30:00+00:00,87.47866666666667,93.52,15,394.23166666666646,416.10133333333306,False,False,False,,False,False
2019-01-01 03:45:00+00:00,87.61733333333333,95.14,15,416.10133333333306,438.00566666666623,False,False,False,,False,False
2019-01-01 04:00:00+00:00,88.21466666666667,94.56,15,438.00566666666623,460.059333333333,False,False,False,,False,False
2019-01-01 04:15:00+00:00,86.85466666666666,94.44,15,460.059333333333,481.7729999999998,False,False,False,,False,False
2019-01-01 04:30:00+00:00,88.72,95.12,15,481.7729999999998,503.9529999999997,False,False,False,,False,False
2019-01-01 04:45:00+00:00,89.56133333333334,95.94,15,503.9529999999997,526.343333333333,False,False,False,,False,False
2019-01-01 05:00:00+00:00,89.08533333333334,95.14,15,526.343333333333,548.6146666666665,False,False,False,,False,False
2019-01-01 05:15:00+00:00,87.25066666666666,96.56,15,548.6146666666665,570.4273333333332,False,False,False,,False,False
2019-01-01 05:30:00+00:00,89.452,96.56,15,570.4273333333332,592.7903333333333,False,False,False,,False,False
2019-01-01 05:45:00+00:00,86.99466666666667,96.44,15,592.7903333333333,614.5389999999995,False,False,False,,False,False
2019-01-01 06:00:00+00:00,88.01333333333334,95.86,15,614.5389999999995,636.5423333333329,False,False,False,,False,False
2019-01-01 06:15:00+00:00,93.17866666666667,97.84,15,636.5423333333329,659.8369999999993,False,False,False,,False,False
2019-01-01 06:30:00+00:00,106.048,114.18,15,659.8369999999993,686.3489999999994,False,False,False,,False,False
2019-01-01 06:45:00+00:00,106.34533333333334,112.94,15,686.3489999999994,712.9353333333328,False,False,False,,False,False
2019-01-01 07:00:00+00:00,107.27066666666666,114.14,15,712.9353333333328,739.7529999999992,False,False,False,,False,False
2019-01-01 07:15:00+00:00,109.848,117.4,15,739.7529999999992,767.2149999999991,False,False,False,,False,False
2019-01-01 07:30:00+00:00,110.91866666666667,118.98,15,767.2149999999991,794.9446666666661,False,False,False,,False,False
2019-01-01 07:45:00+00:00,111.75066666666666,119.42,15,794.9446666666661,822.8823333333328,False,False,False,,False,False
2019-01-01 08:00:00+00:00,110.16000000000001,120.44,15,822.8823333333328,850.4223333333327,False,False,False,,False,False
2019-01-01 08:15:00+00:00,108.08,116.04,15,850.4223333333327,877.4423333333326,False,False,False,,False,False
2019-01-01 08:30:00+00:00,112.968,121.7,15,877.4423333333326,905.6843333333326,False,False,False,,False,False
2019-01-01 08:45:00+00:00,108.25733333333332,114.74,15,905.6843333333326,932.7486666666659,False,False,False,,False,False
2019-01-01 09:00:00+00:00,106.30666666666667,113.34,15,932.7486666666659,959.3253333333323,False,False,False,,False,False
2019-01-01 09:15:00+00:00,107.07866666666668,114.42,15,959.3253333333323,986.0949999999992,False,False,False,,False,False
2019-01-01 09:30:00+00:00,102.54666666666667,111.8,15,986.0949999999992,1011.7316666666659,False,False,False,,False,False
2019-01-01 09:45:00+00:00,98.91066666666667,106.98,15,1011.7316666666659,1036.4593333333326,False,False,False,,False,False
2019-01-01 10:00:00+00:00,103.12666666666665,110.82,15,1036.4593333333326,1062.240999999999,False,False,False,,False,False
2019-01-01 10:15:00+00:00,103.77066666666666,116.14,15,1062.240999999999,1088.1836666666657,False,False,False,,False,False
2019-01-01 10:30:00+00:00,100.57866666666668,108.6,15,1088.1836666666657,1113.3283333333325,False,False,False,,False,False
2019-01-01 10:45:00+00:00,101.47066666666666,108.28,15,1113.3283333333325,1138.6959999999995,False,False,False,,False,False
2019-01-01 11:00:00+00:00,100.82,109.82,15,1138.6959999999995,1163.9009999999994,False,False,False,,False,False
2019-01-01 11:15:00+00:00,98.708,105.74,15,1163.9009999999994,1188.5779999999997,False,False,False,,False,False
2019-01-01 11:30:00+00:00,97.028,108.78,15,1188.5779999999997,1212.8349999999996,False,False,False,,False,False
2019-01-01 11:45:00+00:00,93.028,97.92,15,1212.8349999999996,1236.0919999999996,False,False,False,,False,False
2019-01-01 12:00:00+00:00,79.44533333333334,87.52,15,1236.0919999999996,1255.9533333333331,False,False,False,,False,False
2019-01-01 12:15:00+00:00,80.78533333333333,89.36,15,1255.9533333333331,1276.1496666666665,False,False,False,,False,False
2019-01-01 12:30:00+00:00,77.08266666666667,82.46,15,1276.1496666666665,1295.420333333333,False,False,False,,False,False
2019-01-01 12:45:00+00:00,77.57733333333334,86.14,15,1295.420333333333,1314.8146666666662,False,False,False,,False,False
2019-01-01 13:00:00+00:00,77.796,85.06,15,1314.8146666666662,1334.2636666666665,False,False,False,,False,False
2019-01-01 13:15:00+00:00,79.44,86.18,15,1334.2636666666665,1354.1236666666666,False,False,False,,False,False
2019-01-01 13:30:00+00:00,78.836,84.6,15,1354.1236666666666,1373.8326666666667,False,False,False,,False,False
2019-01-01 13:45:00+00:00,78.72533333333334,85.68,15,1373.8326666666667,1393.5139999999997,False,False,False,,False,False
2019-01-01 14:00:00+00:00,82.452,88.48,15,1393.5139999999997,1414.1269999999997,False,False,False,,False,False
2019-01-01 14:15:00+00:00,81.44666666666667,90.62,15,1414.1269999999997,1434.4886666666657,False,False,False,,False,False
2019-01-01 14:30:00+00:00,87.38266666666667,96.38,15,1434.4886666666657,1456.3343333333326,False,False,False,,False,False
2019-01-01 14:45:00+00:00,103.83200000000001,110.68,15,1456.3343333333326,1482.2923333333326,False,False,False,,False,False
2019-01-01 15:00:00+00:00,101.796,109.42,15,1482.2923333333326,1507.7413333333332,False,False,False,,False,False
2019-01-01 15:15:00+00:00,102.97466666666666,110.16,15,1507.7413333333332,1533.4850000000006,False,False,False,,False,False
2019-01-01 15:30:00+00:00,106.384,112.9,15,1533.4850000000006,1560.0810000000004,False,False,False,,False,False
2019-01-01 15:45:00+00:00,106.42666666666668,115.24,15,1560.0810000000004,1586.687666666667,False,False,False,,False,False
2019-01-01 16:00:00+00:00,108.79866666666666,116.12,15,1586.687666666667,1613.8873333333338,False,False,False,,False,False
2019-01-01 16:15:00+00:00,113.424,121.12,15,1613.8873333333338,1642.2433333333336,False,False,False,,False,False
2019-01-01 16:30:00+00:00,109.42266666666666,116.0,15,1642.2433333333336,1669.5990000000004,False,False,False,,False,False
2019-01-01 16:45:00+00:00,108.47466666666666,116.54,15,1669.5990000000004,1696.717666666667,False,False,False,,False,False
2019-01-01 17:00:00+00:00,108.536,115.82,15,1696.717666666667,1723.8516666666671,False,False,False,,False,False
2019-01-01 17:15:00+00:00,109.87733333333334,117.12,15,1723.8516666666671,1751.3210000000008,False,False,False,,False,False
2019-01-01 17:30:00+00:00,107.8,114.34,15,1751.3210000000008,1778.271000000001,False,False,False,,False,False
2019-01-01 17:45:00+00:00,109.76533333333333,116.58,15,1778.271000000001,1805.7123333333343,False,False,False,,False,False
2019-01-01 18:00:00+00:00,109.56666666666666,116.34,15,1805.7123333333343,1833.1040000000005,False,False,False,,False,False
2019-01-01 18:15:00+00:00,105.22133333333333,112.82,15,1833.1040000000005,1859.4093333333344,False,False,False,,False,False
2019-01-01 18:30:00+00:00,92.72933333333334,102.86,15,1859.4093333333344,1882.5916666666678,False,False,False,,False,False
2019-01-01 18:45:00+00:00,92.42399999999999,98.74,15,1882.5916666666678,1905.6976666666678,False,False,False,,False,False
2019-01-01 19:00:00+00:00,91.676,101.34,15,1905.6976666666678,1928.616666666668,False,False,False,,False,False
2019-01-01 19:15:00+00:00,87.94533333333334,93.8,15,1928.616666666668,1950.6030000000007,False,False,False,,False,False
2019-01-01 19:30:00+00:00,87.57866666666668,94.82,15,1950.6030000000007,1972.4976666666676,False,False,False,,False,False
2019-01-01 19:45:00+00:00,88.31066666666668,96.52,15,1972.4976666666676,1994.5753333333346,False,False,False,,False,False
2019-01-01 20:00:00+00:00,85.08133333333333,91.0,15,1994.5753333333346,2015.845666666668,False,False,False,,False,False
2019-01-01 20:15:00+00:00,88.248,94.74,15,2015.845666666668,2037.9076666666674,False,False,False,,False,False
2019-01-01 20:30:00+00:00,89.37733333333334,96.64,15,2037.9076666666674,2060.252000000001,False,False,False,,False,False
2019-01-01 20:45:00+00:00,86.47066666666666,93.14,15,2060.252000000001,2081.8696666666674,False,False,False,,False,False
2019-01-01 21:00:00+00:00,85.62133333333333,91.28,15,2081.8696666666674,2103.2750000000005,False,False,False,,False,False
2019-01-01 21:15:00+00:00,88.86,94.12,15,2103.2750000000005,2125.4900000000007,False,False,False,,False,False
2019-01-01 21:30:00+00:00,90.084,98.2,15,2125.4900000000007,2148.011000000001,False,False,False,,False,False
2019-01-01 21:45:00+00:00,86.684,94.06,15,2148.011000000001,2169.6820000000007,False,False,False,,False,False
2019-01-01 22:00:00+00:00,87.04933333333334,93.58,15,2169.6820000000007,2191.4443333333343,False,False,False,,False,False
2019-01-01 22:15:00+00:00,86.95733333333332,93.4,15,2191.4443333333343,2213.183666666667,False,False,False,,False,False
2019-01-01 22:30:00+00:00,87.46000000000001,94.16,15,2213.183666666667,2235.048666666667,False,False,False,,False,False
2019-01-01 22:45:00+00:00,89.57199999999999,96.36,15,2235.048666666667,2257.441666666667,False,False,False,,False,False
2019-01-01 23:00:00+00:00,87.62933333333334,93.3,15,2257.441666666667,2279.3490000000006,False,False,False,,False,False
2019-01-01 23:15:00+00:00,87.824,94.34,15,2279.3490000000006,2301.3050000000007,False,False,False,,False,False
2019-01-01 23:30:00+00:00,87.64133333333332,93.88,15,2301.3050000000007,2323.215333333334,False,False,False,,False,False
2019-01-01 23:45:00+00:00,88.66799999999999,97.1,15,2323.215333333334,2345.3823333333335,False,False,False,,False,False
2019-01-02 00:00:00+00:00,85.69066666666666,91.94,15,2345.3823333333335,2366.8050000000003,False,False,False,,False,False
2019-01-02 00:15:00+00:00,88.43466666666667,95.54,15,2366.8050000000003,2388.913666666667,False,False,False,,False,False
2019-01-02 00:30:00+00:00,87.52133333333333,91.2,15,2388.913666666667,2410.7940000000012,False,False,False,,False,False
2019-01-02 00:45:00+00:00,86.25066666666666,88.2,15,2410.7940000000012,2432.356666666668,False,False,False,,False,False
2019-01-02 01:00:00+00:00,86.59733333333334,95.54,15,2432.356666666668,2454.006000000001,False,False,False,,False,False
2019-01-02 01:15:00+00:00,88.92,95.78,15,2454.006000000001,2476.2360000000017,False,False,False,,False,False
2019-01-02 01:30:00+00:00,86.972,92.48,15,2476.2360000000017,2497.979000000001,False,False,False,,False,False
2019-01-02 01:45:00+00:00,86.97333333333333,93.46,15,2497.979000000001,2519.722333333334,False,False,False,,False,False
2019-01-02 02:00:00+00:00,89.00533333333333,96.92,15,2519.722333333334,2541.973666666668,False,False,False,,False,False
2019-01-02 02:15:00+00:00,87.98933333333333,94.9,15,2541.973666666668,2563.9710000000023,False,False,False,,False,False
2019-01-02 02:30:00+00:00,86.95066666666666,93.1,15,2563.9710000000023,2585.708666666668,False,False,False,,False,False
2019-01-02 02:45:00+00:00,89.12533333333333,97.22,15,2585.708666666668,2607.990000000001,False,False,False,,False,False
2019-01-02 03:00:00+00:00,90.356,97.36,15,2607.990000000001,2630.579000000002,False,False,False,,False,False
2019-01-02 03:15:00+00:00,87.62266666666666,93.6,15,2630.579000000002,2652.4846666666685,False,False,False,,False,False
2019-01-02 03:30:00+00:00,88.29733333333334,94.3,15,2652.4846666666685,2674.559000000001,False,False,False,,False,False
2019-01-02 03:45:00+00:00,87.14,93.06,15,2674.559000000001,2696.3440000000005,False,False,False,,False,False
2019-01-02 04:00:00+00:00,86.16266666666667,92.64,15,2696.3440000000005,2717.8846666666677,False,False,False,,False,False
2019-01-02 04:15:00+00:00,87.14,94.88,15,2717.8846666666677,2739.6696666666676,False,False,False,,False,False
2019-01-02 04:30:00+00:00,87.57333333333332,96.08,15,2739.6696666666676,2761.563,False,False,False,,False,False
2019-01-02 04:45:00+00:00,85.36666666666666,91.74,15,2761.563,2782.904666666667,False,False,False,,False,False
2019-01-02 05:00:00+00:00,90.81333333333333,97.2,15,2782.904666666667,2805.608,False,False,False,,False,False
2019-01-02 05:15:00+00:00,88.628,95.98,15,2805.608,2827.7650000000003,False,False,False,,False,False
2019-01-02 05:30:00+00:00,87.364,93.34,15,2827.7650000000003,2849.606,False,False,False,,False,False
2019-01-02 05:45:00+00:00,87.364,93.84,15,2849.606,2871.4470000000006,False,False,False,,False,False
2019-01-02 06:00:00+00:00,87.91333333333334,94.48,15,2871.4470000000006,2893.4253333333345,False,False,False,,False,False
2019-01-02 06:15:00+00:00,88.74133333333333,94.78,15,2893.4253333333345,2915.610666666668,False,False,False,,False,False
2019-01-02 06:30:00+00:00,104.22,110.64,15,2915.610666666668,2941.6656666666686,False,False,False,,False,False
2019-01-02 06:45:00+00:00,108.43599999999999,115.66,15,2941.6656666666686,2968.7746666666694,False,False,False,,False,False
2019-01-02 07:00:00+00:00,106.01733333333333,115.04,15,2968.7746666666694,2995.2790000000023,False,False,False,,False,False
2019-01-02 07:15:00+00:00,110.70933333333333,119.6,15,2995.2790000000023,3022.9563333333354,False,False,False,,False,False
2019-01-02 07:30:00+00:00,114.368,125.46,15,3022.9563333333354,3051.548333333335,False,False,False,,False,False
2019-01-02 07:45:00+00:00,117.47733333333333,127.86,15,3051.548333333335,3080.917666666668,False,False,False,,False,False
2019-01-02 08:00:00+00:00,115.816,122.68,15,3080.917666666668,3109.8716666666683,False,False,False,,False,False
2019-01-02 08:15:00+00:00,118.77466666666666,125.98,15,3109.8716666666683,3139.565333333334,False,False,False,,False,False
2019-01-02 08:30:00+00:00,115.97066666666666,124.48,15,3139.565333333334,3168.5580000000004,False,False,False,,False,False
2019-01-02 08:45:00+00:00,117.00133333333333,126.32,15,3168.5580000000004,3197.8083333333334,False,False,False,,False,False
2019-01-02 09:00:00+00:00,119.94800000000001,131.12,15,3197.8083333333334,3227.795333333333,False,False,False,,False,False
2019-01-02 09:15:00+00:00,115.62266666666666,123.44,15,3227.795333333333,3256.7009999999996,False,False,False,,False,False
2019-01-02 09:30:00+00:00,113.41733333333333,120.68,15,3256.7009999999996,3285.0553333333323,False,False,False,,False,False
2019-01-02 09:45:00+00:00,114.65733333333334,121.1,15,3285.0553333333323,3313.719666666666,False,False,False,,False,False
2019-01-02 10:00:00+00:00,115.09733333333334,123.98,15,3313.719666666666,3342.493999999999,False,False,False,,False,False
2019-01-02 10:15:00+00:00,116.264,123.98,15,3342.493999999999,3371.559999999999,False,False,False,,False,False
2019-01-02 10:30:00+00:00,118.88133333333333,128.62,15,3371.559999999999,3401.280333333332,False,False,False,,False,False
2019-01-02 10:45:00+00:00,115.484,123.66,15,3401.280333333332,3430.151333333332,False,False,False,,False,False
2019-01-02 11:00:00+00:00,117.37066666666666,125.0,15,3430.151333333332,3459.493999999998,False,False,False,,False,False
2019-01-02 11:15:00+00:00,116.44933333333333,123.98,15,3459.493999999998,3488.606333333332,False,False,False,,False,False
2019-01-02 11:30:00+00:00,111.756,118.76,15,3488.606333333332,3516.5453333333326,False,False,False,,False,False
2019-01-02 11:45:00+00:00,108.53866666666666,118.2,15,3516.5453333333326,3543.6799999999994,False,False,False,,False,False
2019-01-02 12:00:00+00:00,94.27600000000001,107.76,15,3543.6799999999994,3567.2490000000007,False,False,False,,False,False
2019-01-02 12:15:00+00:00,93.04133333333334,101.04,15,3567.2490000000007,3590.509333333335,False,False,False,,False,False
2019-01-02 12:30:00+00:00,93.43733333333333,100.64,15,3590.509333333335,3613.8686666666695,False,False,False,,False,False
2019-01-02 12:45:00+00:00,93.81466666666667,100.6,15,3613.8686666666695,3637.322333333336,False,False,False,,False,False
2019-01-02 13:00:00+00:00,89.20933333333333,96.84,15,3637.322333333336,3659.6246666666693,False,False,False,,False,False
2019-01-02 13:15:00+00:00,90.45066666666666,96.94,15,3659.6246666666693,3682.237333333336,False,False,False,,False,False
2019-01-02 13:30:00+00:00,92.868,100.9,15,3682.237333333336,3705.4543333333363,False,False,False,,False,False
2019-01-02 13:45:00+00:00,89.52666666666667,97.02,15,3705.4543333333363,3727.836000000003,False,False,False,,False,False
2019-01-02 14:00:00+00:00,92.42933333333333,99.78,15,3727.836000000003,3750.943333333337,False,False,False,,False,False
2019-01-02 14:15:00+00:00,94.52399999999999,101.82,15,3750.943333333337,3774.5743333333367,False,False,False,,False,False
2019-01-02 14:30:00+00:00,98.59466666666667,106.34,15,3774.5743333333367,3799.223000000003,False,False,False,,False,False
2019-01-02 14:45:00+00:00,111.38933333333333,123.52,15,3799.223000000003,3827.0703333333363,False,False,False,,False,False
2019-01-02 15:00:00+00:00,114.732,123.38,15,3827.0703333333363,3855.7533333333367,False,False,False,,False,False
2019-01-02 15:15:00+00:00,113.952,122.38,15,3855.7533333333367,3884.241333333338,False,False,False,,False,False
2019-01-02 15:30:00+00:00,115.07066666666667,123.34,15,3884.241333333338,3913.009000000004,False,False,False,,False,False
2019-01-02 15:45:00+00:00,116.468,123.32,15,3913.009000000004,3942.126000000005,False,False,False,,False,False
2019-01-02 16:00:00+00:00,120.46933333333332,128.78,15,3942.126000000005,3972.243333333339,False,False,False,,False,False
2019-01-02 16:15:00+00:00,119.80533333333332,129.62,15,3972.243333333339,4002.1946666666727,False,False,False,,False,False
2019-01-02 16:30:00+00:00,120.19466666666668,129.44,15,4002.1946666666727,4032.2433333333383,False,False,False,,False,False
2019-01-02 16:45:00+00:00,119.08133333333333,130.6,15,4032.2433333333383,4062.0136666666717,False,False,False,,False,False
2019-01-02 17:00:00+00:00,112.96666666666667,122.6,15,4062.0136666666717,4090.255333333339,False,False,False,,False,False
2019-01-02 17:15:00+00:00,112.83466666666666,120.2,15,4090.255333333339,4118.464000000006,False,False,False,,False,False
2019-01-02 17:30:00+00:00,114.368,120.92,15,4118.464000000006,4147.056000000007,False,False,False,,False,False
2019-01-02 17:45:00+00:00,114.05333333333333,125.96,15,4147.056000000007,4175.56933333334,False,False,False,,False,False
2019-01-02 18:00:00+00:00,114.99066666666667,122.06,15,4175.56933333334,4204.317000000006,False,False,False,,False,False
2019-01-02 18:15:00+00:00,110.36133333333333,113.84,15,4204.317000000006,4231.90733333334,False,False,False,,False,False
2019-01-02 18:30:00+00:00,93.38266666666667,96.64,15,4231.90733333334,4255.253000000007,False,False,False,,False,False
2019-01-02 18:45:00+00:00,93.016,98.2,15,4255.253000000007,4278.507000000008,False,False,False,,False,False
2019-01-02 19:00:00+00:00,92.53999999999999,101.38,15,4278.507000000008,4301.642000000007,False,False,False,,False,False
2019-01-02 19:15:00+00:00,91.30666666666666,102.04,15,4301.642000000007,4324.468666666674,False,False,False,,False,False
2019-01-02 19:30:00+00:00,87.66266666666667,93.08,15,4324.468666666674,4346.38433333334,False,False,False,,False,False
2019-01-02 19:45:00+00:00,88.46133333333334,96.94,15,4346.38433333334,4368.499666666674,False,False,False,,False,False
2019-01-02 20:00:00+00:00,90.84533333333334,99.34,15,4368.499666666674,4391.2110000000075,False,False,False,,False,False
2019-01-02 20:15:00+00:00,90.22533333333334,97.02,15,4391.2110000000075,4413.7673333333405,False,False,False,,False,False
2019-01-02 20:30:00+00:00,90.53999999999999,98.52,15,4413.7673333333405,4436.4023333333425,False,False,False,,False,False
2019-01-02 20:45:00+00:00,90.72133333333333,97.46,15,4436.4023333333425,4459.082666666677,False,False,False,,False,False
2019-01-02 21:00:00+00:00,89.65733333333333,97.1,15,4459.082666666677,4481.497000000009,False,False,False,,False,False
2019-01-02 21:15:00+00:00,88.31333333333333,95.68,15,4481.497000000009,4503.575333333342,False,False,False,,False,False
2019-01-02 21:30:00+00:00,90.91066666666667,97.68,15,4503.575333333342,4526.30300000001,False,False,False,,False,False
2019-01-02 21:45:00+00:00,89.35066666666667,97.86,15,4526.30300000001,4548.640666666677,False,False,False,,False,False
2019-01-02 22:00:00+00:00,86.57199999999999,94.18,15,4548.640666666677,4570.283666666676,False,False,False,,False,False
2019-01-02 22:15:00+00:00,89.548,91.68,15,4570.283666666676,4592.670666666676,False,False,False,,False,False
2019-01-02 22:30:00+00:00,87.67866666666667,90.12,15,4592.670666666676,4614.590333333343,False,False,False,,False,False
2019-01-02 22:45:00+00:00,88.56266666666667,94.94,15,4614.590333333343,4636.731000000009,False,False,False,,False,False
2019-01-02 23:00:00+00:00,88.82666666666667,94.94,15,4636.731000000009,4658.937666666676,False,False,False,,False,False
2019-01-02 23:15:00+00:00,88.96533333333333,95.24,15,4658.937666666676,4681.179000000008,False,False,False,,False,False
2019-01-02 23:30:00+00:00,91.58266666666667,97.6,15,4681.179000000008,4704.0746666666755,False,False,False,,False,False
2019-01-02 23:45:00+00:00,89.288,95.2,15,4704.0746666666755,4726.396666666674,False,False,False,,False,False
2019-01-03 00:00:00+00:00,90.24133333333333,97.5,15,4726.396666666674,4748.9570000000085,False,False,False,,False,False
2019-01-03 00:15:00+00:00,88.86533333333334,94.86,15,4748.9570000000085,4771.173333333343,False,False,False,,False,False
2019-01-03 00:30:00+00:00,88.7,96.0,15,4771.173333333343,4793.348333333342,False,False,False,,False,False
2019-01-03 00:45:00+00:00,90.79466666666667,96.64,15,4793.348333333342,4816.047000000009,False,False,False,,False,False
2019-01-03 01:00:00+00:00,88.508,95.0,15,4816.047000000009,4838.17400000001,False,False,False,,False,False
2019-01-03 01:15:00+00:00,88.396,94.6,15,4838.17400000001,4860.273000000011,False,False,False,,False,False
2019-01-03 01:30:00+00:00,92.52666666666667,98.46,15,4860.273000000011,4883.404666666678,False,False,False,,False,False
2019-01-03 01:45:00+00:00,90.012,97.66,15,4883.404666666678,4905.907666666678,False,False,False,,False,False
2019-01-03 02:00:00+00:00,88.27600000000001,94.14,15,4905.907666666678,4927.976666666679,False,False,False,,False,False
2019-01-03 02:15:00+00:00,91.43599999999999,98.34,15,4927.976666666679,4950.83566666668,False,False,False,,False,False
2019-01-03 02:30:00+00:00,87.968,93.52,15,4950.83566666668,4972.827666666682,False,False,False,,False,False
2019-01-03 02:45:00+00:00,87.56533333333333,94.5,15,4972.827666666682,4994.719000000014,False,False,False,,False,False
2019-01-03 03:00:00+00:00,88.56266666666667,97.7,15,4994.719000000014,5016.859666666683,False,False,False,,False,False
2019-01-03 03:15:00+00:00,90.516,96.8,15,5016.859666666683,5039.4886666666835,False,False,False,,False,False
2019-01-03 03:30:00+00:00,88.468,97.06,15,5039.4886666666835,5061.605666666681,False,False,False,,False,False
2019-01-03 03:45:00+00:00,89.89866666666667,97.36,15,5061.605666666681,5084.080333333348,False,False,False,,False,False
2019-01-03 04:00:00+00:00,87.43866666666666,95.64,15,5084.080333333348,5105.940000000013,False,False,False,,False,False
2019-01-03 04:15:00+00:00,87.40133333333333,93.82,15,5105.940000000013,5127.790333333344,False,False,False,,False,False
2019-01-03 04:30:00+00:00,87.50399999999999,93.64,15,5127.790333333344,5149.6663333333445,False,False,False,,False,False
2019-01-03 04:45:00+00:00,88.27066666666666,95.22,15,5149.6663333333445,5171.734000000012,False,False,False,,False,False
2019-01-03 05:00:00+00:00,88.14933333333333,94.48,15,5171.734000000012,5193.771333333346,False,False,False,,False,False
2019-01-03 05:15:00+00:00,90.78666666666666,97.72,15,5193.771333333346,5216.468000000011,False,False,False,,False,False
2019-01-03 05:30:00+00:00,91.19466666666668,96.04,15,5216.468000000011,5239.266666666677,False,False,False,,False,False
2019-01-03 05:45:00+00:00,87.68533333333333,93.88,15,5239.266666666677,5261.18800000001,False,False,False,,False,False
2019-01-03 06:00:00+00:00,87.20666666666666,94.24,15,5261.18800000001,5282.9896666666755,False,False,False,,False,False
2019-01-03 06:15:00+00:00,92.78266666666667,99.12,15,5282.9896666666755,5306.185333333343,False,False,False,,False,False
2019-01-03 06:30:00+00:00,105.128,112.92,15,5306.185333333343,5332.467333333342,False,False,False,,False,False
2019-01-03 06:45:00+00:00,108.18,117.12,15,5332.467333333342,5359.512333333341,False,False,False,,False,False
2019-01-03 07:00:00+00:00,110.88133333333333,117.5,15,5359.512333333341,5387.232666666675,False,False,False,,False,False
2019-01-03 07:15:00+00:00,117.38000000000001,123.9,15,5387.232666666675,5416.577666666677,False,False,False,,False,False
2019-01-03 07:30:00+00:00,116.97866666666667,124.44,15,5416.577666666677,5445.8223333333435,False,False,False,,False,False
2019-01-03 07:45:00+00:00,117.648,125.28,15,5445.8223333333435,5475.234333333344,False,False,False,,False,False
2019-01-03 08:00:00+00:00,117.792,125.18,15,5475.234333333344,5504.682333333344,False,False,False,,False,False
2019-01-03 08:15:00+00:00,117.94666666666667,126.72,15,5504.682333333344,5534.16900000001,False,False,False,,False,False
2019-01-03 08:30:00+00:00,121.25333333333333,128.98,15,5534.16900000001,5564.482333333344,False,False,False,,False,False
2019-01-03 08:45:00+00:00,121.00266666666667,129.14,15,5564.482333333344,5594.73300000001,False,False,False,,False,False
2019-01-03 09:00:00+00:00,118.36933333333333,128.9,15,5594.73300000001,5624.325333333343,False,False,False,,False,False
2019-01-03 09:15:00+00:00,118.83066666666667,127.68,15,5624.325333333343,5654.0330000000085,False,False,False,,False,False
2019-01-03 09:30:00+00:00,114.06533333333333,119.72,15,5654.0330000000085,5682.549333333342,False,False,False,,False,False
2019-01-03 09:45:00+00:00,118.57733333333334,127.94,15,5682.549333333342,5712.193666666673,False,False,False,,False,False
2019-01-03 10:00:00+00:00,121.05199999999999,128.96,15,5712.193666666673,5742.456666666674,False,False,False,,False,False
2019-01-03 10:15:00+00:00,117.29733333333334,125.58,15,5742.456666666674,5771.781000000006,False,False,False,,False,False
2019-01-03 10:30:00+00:00,115.97733333333333,123.88,15,5771.781000000006,5800.775333333341,False,False,False,,False,False
2019-01-03 10:45:00+00:00,123.28933333333335,133.86,15,5800.775333333341,5831.597666666675,False,False,False,,False,False
2019-01-03 11:00:00+00:00,120.68933333333332,132.86,15,5831.597666666675,5861.770000000007,False,False,False,,False,False
2019-01-03 11:15:00+00:00,123.64666666666668,136.0,15,5861.770000000007,5892.681666666674,False,False,False,,False,False
