hypothesis,interval_start,hour_from_start,p_sched_kw,p_actual_mean_kw,error_kw,abs_error_kw,signed_energy_deviation_kwh,abs_energy_deviation_kwh,unfulfilled_energy_kwh,actual_sample_count
S0_raw_label,2024-05-29 08:00:00,20.0,0.0,-1.4377777777777778,-1.4377777777777778,1.4377777777777778,-0.35944444444444446,0.35944444444444446,0.0,900
S0_raw_label,2024-05-29 08:15:00,20.25,0.0,-1.6633333333333333,-1.6633333333333333,1.6633333333333333,-0.41583333333333333,0.41583333333333333,0.0,900
S0_raw_label,2024-05-29 08:30:00,20.5,0.0,-1.7255555555555555,-1.7255555555555555,1.7255555555555555,-0.4313888888888889,0.4313888888888889,0.0,900
S0_raw_label,2024-05-29 08:45:00,20.75,-99.99999999999908,-100.06666666666666,-0.06666666666758658,0.06666666666758658,-0.016666666666896646,0.016666666666896646,0.0,900
S0_raw_label,2024-05-29 09:00:00,21.0,0.0,-2.83,-2.83,2.83,-0.7075,0.7075,0.0,900
S0_raw_label,2024-05-29 09:15:00,21.25,0.0,-1.6633333333333333,-1.6633333333333333,1.6633333333333333,-0.41583333333333333,0.41583333333333333,0.0,900
S0_raw_label,2024-05-29 09:30:00,21.5,0.0,-1.8488888888888888,-1.8488888888888888,1.8488888888888888,-0.4622222222222222,0.4622222222222222,0.0,900
S0_raw_label,2024-05-29 09:45:00,21.75,-2520.0,-2489.1588888888887,30.84111111111133,30.84111111111133,7.710277777777833,7.710277777777833,7.710277777777833,900
S0_raw_label,2024-05-29 10:00:00,22.0,0.0,-30.892222222222223,-30.892222222222223,30.892222222222223,-7.723055555555556,7.723055555555556,0.0,900
S0_raw_label,2024-05-29 10:15:00,22.25,0.0,-1.8844444444444444,-1.8844444444444444,1.8844444444444444,-0.4711111111111111,0.4711111111111111,0.0,900
S0_raw_label,2024-05-29 10:30:00,22.5,-99.99999999999962,-99.85888888888888,0.1411111111107317,0.1411111111107317,0.03527777777768293,0.03527777777768293,0.03527777777768293,900
S0_raw_label,2024-05-29 10:45:00,22.75,-2495.991261984779,-2467.552222222222,28.43903976255706,28.43903976255706,7.109759940639265,7.109759940639265,7.109759940639265,900
S0_raw_label,2024-05-29 11:00:00,23.0,0.0,-31.026666666666667,-31.026666666666667,31.026666666666667,-7.756666666666667,7.756666666666667,0.0,900
S0_raw_label,2024-05-29 11:15:00,23.25,-99.99999999999908,-100.11777777777777,-0.11777777777869858,0.11777777777869858,-0.029444444444674645,0.029444444444674645,0.0,900
S0_raw_label,2024-05-29 11:30:00,23.5,-99.99999999999991,-100.83222222222223,-0.8322222222223132,0.8322222222223132,-0.2080555555555783,0.2080555555555783,0.0,900
S0_raw_label,2024-05-29 11:45:00,23.75,-99.99999999999908,-100.15222222222222,-0.15222222222314485,0.15222222222314485,-0.038055555555786214,0.038055555555786214,0.0,900
S0_raw_label,2024-05-29 12:00:00,24.0,0.0,-2.7888888888888888,-2.7888888888888888,2.7888888888888888,-0.6972222222222222,0.6972222222222222,0.0,900
S0_raw_label,2024-05-29 12:15:00,24.25,0.0,-1.9955555555555555,-1.9955555555555555,1.9955555555555555,-0.4988888888888889,0.4988888888888889,0.0,900
S0_raw_label,2024-05-29 12:30:00,24.5,-99.99999999999908,-99.78222222222222,0.2177777777768597,0.2177777777768597,0.05444444444421492,0.05444444444421492,0.05444444444421492,900
S0_raw_label,2024-05-29 12:45:00,24.75,-100.0000000000734,-100.78555555555556,-0.785555555482162,0.785555555482162,-0.1963888888705405,0.1963888888705405,0.0,900
S0_raw_label,2024-05-29 13:00:00,25.0,0.0,-3.2422222222222223,-3.2422222222222223,3.2422222222222223,-0.8105555555555556,0.8105555555555556,0.0,900
S0_raw_label,2024-05-29 13:15:00,25.25,-100.0,-99.57444444444444,0.4255555555555617,0.4255555555555617,0.10638888888889042,0.10638888888889042,0.10638888888889042,900
S0_raw_label,2024-05-29 13:30:00,25.5,-99.99999999999956,-100.51333333333334,-0.513333333333776,0.513333333333776,-0.128333333333444,0.128333333333444,0.0,900
S0_raw_label,2024-05-29 13:45:00,25.75,0.0,-3.1855555555555557,-3.1855555555555557,3.1855555555555557,-0.7963888888888889,0.7963888888888889,0.0,900
S0_raw_label,2024-05-29 14:00:00,26.0,-99.99999999999908,-99.49777777777778,0.5022222222212918,0.5022222222212918,0.12555555555532294,0.12555555555532294,0.12555555555532294,900
S0_raw_label,2024-05-29 14:15:00,26.25,-100.0,-101.15777777777778,-1.1577777777777811,1.1577777777777811,-0.2894444444444453,0.2894444444444453,0.0,900
S0_raw_label,2024-05-29 14:30:00,26.5,-99.99999999999908,-100.49222222222222,-0.49222222222314826,0.49222222222314826,-0.12305555555578707,0.12305555555578707,0.0,900
S0_raw_label,2024-05-29 14:45:00,26.75,0.0,-2.5644444444444443,-2.5644444444444443,2.5644444444444443,-0.6411111111111111,0.6411111111111111,0.0,900
S0_raw_label,2024-05-29 15:00:00,27.0,-2520.0,-2487.0622222222223,32.93777777777768,32.93777777777768,8.23444444444442,8.23444444444442,8.23444444444442,900
S0_raw_label,2024-05-29 15:15:00,27.25,-286.8709560332417,-313.98555555555555,-27.114599522313824,27.114599522313824,-6.778649880578456,6.778649880578456,0.0,900
S0_raw_label,2024-05-29 15:30:00,27.5,0.0,-4.745555555555556,-4.745555555555556,4.745555555555556,-1.186388888888889,1.186388888888889,0.0,900
S0_raw_label,2024-05-29 15:45:00,27.75,0.0,-1.8877777777777778,-1.8877777777777778,1.8877777777777778,-0.47194444444444444,0.47194444444444444,0.0,900
S0_raw_label,2024-05-29 16:00:00,28.0,-99.99999999999908,-100.13888888888889,-0.13888888888980944,0.13888888888980944,-0.03472222222245236,0.03472222222245236,0.0,900
S0_raw_label,2024-05-29 16:15:00,28.25,0.0,-2.8377777777777777,-2.8377777777777777,2.8377777777777777,-0.7094444444444444,0.7094444444444444,0.0,900
S0_raw_label,2024-05-29 16:30:00,28.5,0.0,-1.5677777777777777,-1.5677777777777777,1.5677777777777777,-0.39194444444444443,0.39194444444444443,0.0,900
S0_raw_label,2024-05-29 16:45:00,28.75,0.0,-1.8644444444444443,-1.8644444444444443,1.8644444444444443,-0.4661111111111111,0.4661111111111111,0.0,900
S0_raw_label,2024-05-29 17:00:00,29.0,0.0,-1.89,-1.89,1.89,-0.4725,0.4725,0.0,900
S0_raw_label,2024-05-29 17:15:00,29.25,0.0,-1.6666666666666667,-1.6666666666666667,1.6666666666666667,-0.4166666666666667,0.4166666666666667,0.0,900
S0_raw_label,2024-05-29 17:30:00,29.5,0.0,-1.6633333333333333,-1.6633333333333333,1.6633333333333333,-0.41583333333333333,0.41583333333333333,0.0,900
S0_raw_label,2024-05-29 17:45:00,29.75,0.0,-1.7233333333333334,-1.7233333333333334,1.7233333333333334,-0.43083333333333335,0.43083333333333335,0.0,900
S0_raw_label,2024-05-29 18:00:00,30.0,0.0,-1.761111111111111,-1.761111111111111,1.761111111111111,-0.44027777777777777,0.44027777777777777,0.0,900
S0_raw_label,2024-05-29 18:15:00,30.25,0.0,-1.9966666666666666,-1.9966666666666666,1.9966666666666666,-0.49916666666666665,0.49916666666666665,0.0,900
S0_raw_label,2024-05-29 18:30:00,30.5,0.0,-1.9133333333333333,-1.9133333333333333,1.9133333333333333,-0.47833333333333333,0.47833333333333333,0.0,900
S0_raw_label,2024-05-29 18:45:00,30.75,2352.026252736964,2320.56,-31.46625273696418,31.46625273696418,-7.866563184241045,7.866563184241045,7.866563184241045,900
S0_raw_label,2024-05-29 19:00:00,31.0,2352.026252736965,2352.431111111111,0.4048583741459879,0.4048583741459879,0.10121459353649698,0.10121459353649698,0.0,900
S0_raw_label,2024-05-29 19:15:00,31.25,171.30454073144597,198.57555555555555,27.271014824109585,27.271014824109585,6.817753706027396,6.817753706027396,0.0,900
S0_raw_label,2024-05-29 19:30:00,31.5,0.0,-0.10444444444444445,-0.10444444444444445,0.10444444444444445,-0.026111111111111113,0.026111111111111113,0.0,900
S0_raw_label,2024-05-29 19:45:00,31.75,0.0,-2.048888888888889,-2.048888888888889,2.048888888888889,-0.5122222222222222,0.5122222222222222,0.0,900
S0_raw_label,2024-05-29 20:00:00,32.0,2352.0262527369646,2321.3888888888887,-30.637363848075893,30.637363848075893,-7.659340962018973,7.659340962018973,7.659340962018973,900
S0_raw_label,2024-05-29 20:15:00,32.25,0.0,27.815555555555555,27.815555555555555,27.815555555555555,6.953888888888889,6.953888888888889,0.0,900
S0_raw_label,2024-05-29 20:30:00,32.5,0.0,-1.63,-1.63,1.63,-0.4075,0.4075,0.0,900
S0_raw_label,2024-05-29 20:45:00,32.75,0.0,-1.931111111111111,-1.931111111111111,1.931111111111111,-0.48277777777777775,0.48277777777777775,0.0,900
S0_raw_label,2024-05-29 21:00:00,33.0,0.0,-1.6344444444444444,-1.6344444444444444,1.6344444444444444,-0.4086111111111111,0.4086111111111111,0.0,900
S0_raw_label,2024-05-29 21:15:00,33.25,0.0,-1.508888888888889,-1.508888888888889,1.508888888888889,-0.37722222222222224,0.37722222222222224,0.0,900
S0_raw_label,2024-05-29 21:30:00,33.5,0.0,-1.7133333333333334,-1.7133333333333334,1.7133333333333334,-0.42833333333333334,0.42833333333333334,0.0,900
S0_raw_label,2024-05-29 21:45:00,33.75,0.0,-1.7544444444444445,-1.7544444444444445,1.7544444444444445,-0.4386111111111111,0.4386111111111111,0.0,900
S0_raw_label,2024-05-29 22:00:00,34.0,0.0,-1.4822222222222223,-1.4822222222222223,1.4822222222222223,-0.3705555555555556,0.3705555555555556,0.0,900
S0_raw_label,2024-05-29 22:15:00,34.25,0.0,-1.84,-1.84,1.84,-0.46,0.46,0.0,900
S0_raw_label,2024-05-29 22:30:00,34.5,0.0,-1.8855555555555557,-1.8855555555555557,1.8855555555555557,-0.4713888888888889,0.4713888888888889,0.0,900
S0_raw_label,2024-05-29 22:45:00,34.75,-941.5738700068164,-930.2455555555556,11.32831445126078,11.32831445126078,2.832078612815195,2.832078612815195,2.832078612815195,900
S0_raw_label,2024-05-29 23:00:00,35.0,0.0,-12.512222222222222,-12.512222222222222,12.512222222222222,-3.1280555555555556,3.1280555555555556,0.0,900
S0_raw_label,2024-05-29 23:15:00,35.25,0.0,-2.011111111111111,-2.011111111111111,2.011111111111111,-0.5027777777777778,0.5027777777777778,0.0,900
S0_raw_label,2024-05-29 23:30:00,35.5,-100.0,-99.66555555555556,0.33444444444444343,0.33444444444444343,0.08361111111111086,0.08361111111111086,0.08361111111111086,900
S0_raw_label,2024-05-29 23:45:00,35.75,-2520.0,-2488.9144444444446,31.085555555555402,31.085555555555402,7.7713888888888505,7.7713888888888505,7.7713888888888505,900
S0_raw_label,2024-05-30 00:00:00,36.0,0.0,-34.01222222222222,-34.01222222222222,34.01222222222222,-8.503055555555555,8.503055555555555,0.0,900
S0_raw_label,2024-05-30 00:15:00,36.25,0.0,-2.07,-2.07,2.07,-0.5175,0.5175,0.0,900
S0_raw_label,2024-05-30 00:30:00,36.5,0.0,-1.9388888888888889,-1.9388888888888889,1.9388888888888889,-0.4847222222222222,0.4847222222222222,0.0,900
S0_raw_label,2024-05-30 00:45:00,36.75,-99.99999999999908,-99.94,0.05999999999907857,0.05999999999907857,0.014999999999769642,0.014999999999769642,0.014999999999769642,900
S0_raw_label,2024-05-30 01:00:00,37.0,-2520.0,-2488.4555555555557,31.544444444444252,31.544444444444252,7.886111111111063,7.886111111111063,7.886111111111063,900
S0_raw_label,2024-05-30 01:15:00,37.25,-99.99999999999908,-131.65333333333334,-31.65333333333426,31.65333333333426,-7.913333333333565,7.913333333333565,0.0,900
S0_raw_label,2024-05-30 01:30:00,37.5,0.0,-3.3033333333333332,-3.3033333333333332,3.3033333333333332,-0.8258333333333333,0.8258333333333333,0.0,900
S0_raw_label,2024-05-30 01:45:00,37.75,0.0,-1.8511111111111112,-1.8511111111111112,1.8511111111111112,-0.4627777777777778,0.4627777777777778,0.0,900
S0_raw_label,2024-05-30 02:00:00,38.0,-2520.0,-2485.7555555555555,34.244444444444525,34.244444444444525,8.561111111111131,8.561111111111131,8.561111111111131,900
S0_raw_label,2024-05-30 02:15:00,38.25,0.0,-34.29888888888889,-34.29888888888889,34.29888888888889,-8.574722222222222,8.574722222222222,0.0,900
S0_raw_label,2024-05-30 02:30:00,38.5,0.0,-1.6211111111111112,-1.6211111111111112,1.6211111111111112,-0.4052777777777778,0.4052777777777778,0.0,900
S0_raw_label,2024-05-30 02:45:00,38.75,0.0,-1.5733333333333333,-1.5733333333333333,1.5733333333333333,-0.3933333333333333,0.3933333333333333,0.0,900
S0_raw_label,2024-05-30 03:00:00,39.0,-99.99999999999908,-99.92111111111112,0.07888888888795975,0.07888888888795975,0.019722222221989938,0.019722222221989938,0.019722222221989938,900
S0_raw_label,2024-05-30 03:15:00,39.25,0.0,-2.6133333333333333,-2.6133333333333333,2.6133333333333333,-0.6533333333333333,0.6533333333333333,0.0,900
S0_raw_label,2024-05-30 03:30:00,39.5,0.0,-1.5577777777777777,-1.5577777777777777,1.5577777777777777,-0.3894444444444444,0.3894444444444444,0.0,900
S0_raw_label,2024-05-30 03:45:00,39.75,2167.085957073119,2137.842222222222,-29.243734850897,29.243734850897,-7.31093371272425,7.31093371272425,7.31093371272425,900
S0_raw_label,2024-05-30 04:00:00,40.0,-2520.0,-2443.91,76.09000000000015,76.09000000000015,19.022500000000036,19.022500000000036,19.022500000000036,900
S0_raw_label,2024-05-30 04:15:00,40.25,0.0,-31.604444444444443,-31.604444444444443,31.604444444444443,-7.901111111111111,7.901111111111111,0.0,900
S0_raw_label,2024-05-30 04:30:00,40.5,0.0,-1.761111111111111,-1.761111111111111,1.761111111111111,-0.44027777777777777,0.44027777777777777,0.0,900
S0_raw_label,2024-05-30 04:45:00,40.75,1053.2948075999998,1039.47,-13.824807599999758,13.824807599999758,-3.4562018999999395,3.4562018999999395,3.4562018999999395,900
S0_raw_label,2024-05-30 05:00:00,41.0,-1228.3327719602532,-1199.148888888889,29.183883071364335,29.183883071364335,7.295970767841084,7.295970767841084,7.295970767841084,900
S0_raw_label,2024-05-30 05:15:00,41.25,0.0,-15.662222222222223,-15.662222222222223,15.662222222222223,-3.9155555555555557,3.9155555555555557,0.0,900
S0_raw_label,2024-05-30 05:30:00,41.5,0.0,-1.5022222222222221,-1.5022222222222221,1.5022222222222221,-0.37555555555555553,0.37555555555555553,0.0,900
S0_raw_label,2024-05-30 05:45:00,41.75,2352.026252736964,2320.802222222222,-31.224030514742026,31.224030514742026,-7.8060076286855065,7.8060076286855065,7.8060076286855065,900
S0_raw_label,2024-05-30 06:00:00,42.0,-1091.4216105988844,-1044.1733333333334,47.248277265550996,47.248277265550996,11.812069316387749,11.812069316387749,11.812069316387749,900
S0_raw_label,2024-05-30 06:15:00,42.25,2352.026252736964,2304.05,-47.97625273696394,47.97625273696394,-11.994063184240986,11.994063184240986,11.994063184240986,900
S0_raw_label,2024-05-30 06:30:00,42.5,2352.026252736965,2352.1877777777777,0.1615250408126485,0.1615250408126485,0.04038126020316213,0.04038126020316213,0.0,900
S0_raw_label,2024-05-30 06:45:00,42.75,0.0,28.963333333333335,28.963333333333335,28.963333333333335,7.240833333333334,7.240833333333334,0.0,900
S0_raw_label,2024-05-30 07:00:00,43.0,1415.9374244628598,1397.1933333333334,-18.744091129526396,18.744091129526396,-4.686022782381599,4.686022782381599,4.686022782381599,900
S0_raw_label,2024-05-30 07:15:00,43.25,0.0,15.734444444444444,15.734444444444444,15.734444444444444,3.933611111111111,3.933611111111111,0.0,900
S0_raw_label,2024-05-30 07:30:00,43.5,-100.0,-99.71444444444444,0.2855555555555611,0.2855555555555611,0.07138888888889028,0.07138888888889028,0.07138888888889028,900
S0_raw_label,2024-05-30 07:45:00,43.75,-1162.558173517522,-1161.9277777777777,0.6303957397442446,0.6303957397442446,0.15759893493606114,0.15759893493606114,0.15759893493606114,900
S0_raw_label,2024-05-30 08:00:00,44.0,1086.602625437099,1058.2066666666667,-28.395958770432344,28.395958770432344,-7.098989692608086,7.098989692608086,7.098989692608086,900
S0_raw_label,2024-05-30 08:15:00,44.25,0.0,11.183333333333334,11.183333333333334,11.183333333333334,2.7958333333333334,2.7958333333333334,0.0,900
S0_raw_label,2024-05-30 08:30:00,44.5,-100.0,-99.89777777777778,0.10222222222222399,0.10222222222222399,0.025555555555555998,0.025555555555555998,0.025555555555555998,900
S0_raw_label,2024-05-30 08:45:00,44.75,-2520.0,-2488.9211111111113,31.07888888888874,31.07888888888874,7.769722222222185,7.769722222222185,7.769722222222185,900
S0_raw_label,2024-05-30 09:00:00,45.0,0.0,-34.004444444444445,-34.004444444444445,34.004444444444445,-8.501111111111111,8.501111111111111,0.0,900
S0_raw_label,2024-05-30 09:15:00,45.25,0.0,-2.0844444444444443,-2.0844444444444443,2.0844444444444443,-0.5211111111111111,0.5211111111111111,0.0,900
S0_raw_label,2024-05-30 09:30:00,45.5,-100.0,-99.86444444444444,0.13555555555555543,0.13555555555555543,0.03388888888888886,0.03388888888888886,0.03388888888888886,900
S0_raw_label,2024-05-30 09:45:00,45.75,-2520.0,-2488.728888888889,31.271111111111168,31.271111111111168,7.817777777777792,7.817777777777792,7.817777777777792,900
S0_raw_label,2024-05-30 10:00:00,46.0,0.0,-34.48777777777778,-34.48777777777778,34.48777777777778,-8.621944444444445,8.621944444444445,0.0,900
S0_raw_label,2024-05-30 10:15:00,46.25,0.0,-2.14,-2.14,2.14,-0.535,0.535,0.0,900
S0_raw_label,2024-05-30 10:30:00,46.5,-928.6590472515038,-917.0577777777778,11.601269473726006,11.601269473726006,2.9003173684315016,2.9003173684315016,2.9003173684315016,900
S0_raw_label,2024-05-30 10:45:00,46.75,-2520.0,-2497.59,22.409999999999854,22.409999999999854,5.602499999999964,5.602499999999964,5.602499999999964,900
S0_raw_label,2024-05-30 11:00:00,47.0,0.0,-32.577777777777776,-32.577777777777776,32.577777777777776,-8.144444444444444,8.144444444444444,0.0,900
S0_raw_label,2024-05-30 11:15:00,47.25,0.0,-1.5944444444444446,-1.5944444444444446,1.5944444444444446,-0.39861111111111114,0.39861111111111114,0.0,900
S0_raw_label,2024-05-30 11:30:00,47.5,0.0,-1.6466666666666667,-1.6466666666666667,1.6466666666666667,-0.4116666666666667,0.4116666666666667,0.0,900
S0_raw_label,2024-05-30 11:45:00,47.75,0.0,-1.748888888888889,-1.748888888888889,1.748888888888889,-0.43722222222222223,0.43722222222222223,0.0,900
S0_raw_label,2024-05-30 12:00:00,48.0,-100.0,-99.78111111111112,0.21888888888888403,0.21888888888888403,0.054722222222221006,0.054722222222221006,0.054722222222221006,900
S0_raw_label,2024-05-30 12:15:00,48.25,0.0,-2.7222222222222223,-2.7222222222222223,2.7222222222222223,-0.6805555555555556,0.6805555555555556,0.0,900
S0_raw_label,2024-05-30 12:30:00,48.5,0.0,-1.88,-1.88,1.88,-0.47,0.47,0.0,900
S0_raw_label,2024-05-30 12:45:00,48.75,-100.0,-100.04,-0.04000000000000625,0.04000000000000625,-0.010000000000001563,0.010000000000001563,0.0,900
S0_raw_label,2024-05-30 13:00:00,49.0,0.0,-2.8733333333333335,-2.8733333333333335,2.8733333333333335,-0.7183333333333334,0.7183333333333334,0.0,900
S0_raw_label,2024-05-30 13:15:00,49.25,0.0,-1.7733333333333334,-1.7733333333333334,1.7733333333333334,-0.44333333333333336,0.44333333333333336,0.0,900
S0_raw_label,2024-05-30 13:30:00,49.5,0.0,-1.7722222222222221,-1.7722222222222221,1.7722222222222221,-0.44305555555555554,0.44305555555555554,0.0,900
S0_raw_label,2024-05-30 13:45:00,49.75,0.0,-1.8311111111111111,-1.8311111111111111,1.8311111111111111,-0.4577777777777778,0.4577777777777778,0.0,900
S0_raw_label,2024-05-30 14:00:00,50.0,0.0,-1.96,-1.96,1.96,-0.49,0.49,0.0,900
S0_raw_label,2024-05-30 14:15:00,50.25,0.0,-1.7922222222222222,-1.7922222222222222,1.7922222222222222,-0.44805555555555554,0.44805555555555554,0.0,900
S0_raw_label,2024-05-30 14:30:00,50.5,0.0,-1.7422222222222221,-1.7422222222222221,1.7422222222222221,-0.43555555555555553,0.43555555555555553,0.0,900
S0_raw_label,2024-05-30 14:45:00,50.75,0.0,-1.6877777777777778,-1.6877777777777778,1.6877777777777778,-0.42194444444444446,0.42194444444444446,0.0,900
S0_raw_label,2024-05-30 15:00:00,51.0,0.0,-1.9577777777777778,-1.9577777777777778,1.9577777777777778,-0.48944444444444446,0.48944444444444446,0.0,900
S0_raw_label,2024-05-30 15:15:00,51.25,0.0,-2.031111111111111,-2.031111111111111,2.031111111111111,-0.5077777777777778,0.5077777777777778,0.0,900
S0_raw_label,2024-05-30 15:30:00,51.5,0.0,-1.9777777777777779,-1.9777777777777779,1.9777777777777779,-0.49444444444444446,0.49444444444444446,0.0,900
S0_raw_label,2024-05-30 15:45:00,51.75,2352.0262527369646,2320.806666666667,-31.219586070297737,31.219586070297737,-7.804896517574434,7.804896517574434,7.804896517574434,900
S0_raw_label,2024-05-30 16:00:00,52.0,-1091.421610598884,-1045.2322222222222,46.18938837666178,46.18938837666178,11.547347094165445,11.547347094165445,11.547347094165445,900
S0_raw_label,2024-05-30 16:15:00,52.25,-100.0,-111.88444444444444,-11.88444444444444,11.88444444444444,-2.97111111111111,2.97111111111111,0.0,900
S0_raw_label,2024-05-30 16:30:00,52.5,0.0,-2.91,-2.91,2.91,-0.7275,0.7275,0.0,900
S0_raw_label,2024-05-30 16:45:00,52.75,0.0,-1.9244444444444444,-1.9244444444444444,1.9244444444444444,-0.4811111111111111,0.4811111111111111,0.0,900
S0_raw_label,2024-05-30 17:00:00,53.0,-1747.5694066126944,-1724.4677777777779,23.101628834916482,23.101628834916482,5.775407208729121,5.775407208729121,5.775407208729121,900
S0_raw_label,2024-05-30 17:15:00,53.25,0.0,-22.907777777777778,-22.907777777777778,22.907777777777778,-5.726944444444444,5.726944444444444,0.0,900
S0_raw_label,2024-05-30 17:30:00,53.5,0.0,-1.9077777777777778,-1.9077777777777778,1.9077777777777778,-0.47694444444444445,0.47694444444444445,0.0,900
S0_raw_label,2024-05-30 17:45:00,53.75,2352.026252736964,2320.1188888888887,-31.90736384807542,31.90736384807542,-7.976840962018855,7.976840962018855,7.976840962018855,900
S0_raw_label,2024-05-30 18:00:00,54.0,-1070.7480000000023,-1023.65,47.098000000002344,47.098000000002344,11.774500000000586,11.774500000000586,11.774500000000586,900
S0_raw_label,2024-05-30 18:15:00,54.25,0.0,-13.991111111111111,-13.991111111111111,13.991111111111111,-3.497777777777778,3.497777777777778,0.0,900
S0_raw_label,2024-05-30 18:30:00,54.5,2352.0262527369664,2321.3933333333334,-30.632919403632968,30.632919403632968,-7.658229850908242,7.658229850908242,7.658229850908242,900
S0_raw_label,2024-05-30 18:45:00,54.75,1412.6339387189028,1422.89,10.256061281097345,10.256061281097345,2.5640153202743363,2.5640153202743363,0.0,900
S0_raw_label,2024-05-30 19:00:00,55.0,2352.026252736965,2342.1766666666667,-9.849586070298301,9.849586070298301,-2.4623965175745752,2.4623965175745752,2.4623965175745752,900
S0_raw_label,2024-05-30 19:15:00,55.25,-100.0,-69.41555555555556,30.584444444444443,30.584444444444443,7.646111111111111,7.646111111111111,7.646111111111111,900
S0_raw_label,2024-05-30 19:30:00,55.5,0.0,-2.5922222222222224,-2.5922222222222224,2.5922222222222224,-0.6480555555555556,0.6480555555555556,0.0,900
S0_raw_label,2024-05-30 19:45:00,55.75,-106.02215921296536,-103.94222222222223,2.0799369907431355,2.0799369907431355,0.5199842476857839,0.5199842476857839,0.5199842476857839,900
S0_raw_label,2024-05-30 20:00:00,56.0,100.0,89.65555555555555,-10.344444444444449,10.344444444444449,-2.586111111111112,2.586111111111112,2.586111111111112,900
S0_raw_label,2024-05-30 20:15:00,56.25,0.0,-0.65,-0.65,0.65,-0.1625,0.1625,0.0,900
S0_raw_label,2024-05-30 20:30:00,56.5,0.0,-1.6211111111111112,-1.6211111111111112,1.6211111111111112,-0.4052777777777778,0.4052777777777778,0.0,900
S0_raw_label,2024-05-30 20:45:00,56.75,-301.04098358910346,-298.87,2.1709835891034572,2.1709835891034572,0.5427458972758643,0.5427458972758643,0.5427458972758643,900
S0_raw_label,2024-05-30 21:00:00,57.0,154.26235742158536,143.23444444444445,-11.027912977140915,11.027912977140915,-2.7569782442852286,2.7569782442852286,2.7569782442852286,900
S0_raw_label,2024-05-30 21:15:00,57.25,0.0,-0.3566666666666667,-0.3566666666666667,0.3566666666666667,-0.08916666666666667,0.08916666666666667,0.0,900
S0_raw_label,2024-05-30 21:30:00,57.5,0.0,-2.0055555555555555,-2.0055555555555555,2.0055555555555555,-0.5013888888888889,0.5013888888888889,0.0,900
S0_raw_label,2024-05-30 21:45:00,57.75,0.0,-2.261111111111111,-2.261111111111111,2.261111111111111,-0.5652777777777778,0.5652777777777778,0.0,900
S0_raw_label,2024-05-30 22:00:00,58.0,0.0,-1.7933333333333332,-1.7933333333333332,1.7933333333333332,-0.4483333333333333,0.4483333333333333,0.0,900
S0_raw_label,2024-05-30 22:15:00,58.25,0.0,-1.728888888888889,-1.728888888888889,1.728888888888889,-0.43222222222222223,0.43222222222222223,0.0,900
S0_raw_label,2024-05-30 22:30:00,58.5,0.0,-1.8855555555555557,-1.8855555555555557,1.8855555555555557,-0.4713888888888889,0.4713888888888889,0.0,900
S0_raw_label,2024-05-30 22:45:00,58.75,-100.0,-100.12,-0.12000000000000455,0.12000000000000455,-0.030000000000001137,0.030000000000001137,0.0,900
S0_raw_label,2024-05-30 23:00:00,59.0,0.0,-2.721111111111111,-2.721111111111111,2.721111111111111,-0.6802777777777778,0.6802777777777778,0.0,900
S0_raw_label,2024-05-30 23:15:00,59.25,0.0,-1.9722222222222223,-1.9722222222222223,1.9722222222222223,-0.4930555555555556,0.4930555555555556,0.0,900
S0_raw_label,2024-05-30 23:30:00,59.5,0.0,-1.8666666666666667,-1.8666666666666667,1.8666666666666667,-0.4666666666666667,0.4666666666666667,0.0,900
S0_raw_label,2024-05-30 23:45:00,59.75,-2354.4944446031272,-2322.391111111111,32.10333349201619,32.10333349201619,8.025833373004048,8.025833373004048,8.025833373004048,900
S0_raw_label,2024-05-31 00:00:00,60.0,0.0,-31.606666666666666,-31.606666666666666,31.606666666666666,-7.901666666666666,7.901666666666666,0.0,900
S0_raw_label,2024-05-31 00:15:00,60.25,-100.0,-99.58555555555556,0.41444444444444173,0.41444444444444173,0.10361111111111043,0.10361111111111043,0.10361111111111043,900
S0_raw_label,2024-05-31 00:30:00,60.5,-1091.4216105988878,-1081.2122222222222,10.209388376665629,10.209388376665629,2.5523470941664073,2.5523470941664073,2.5523470941664073,900
S0_raw_label,2024-05-31 00:45:00,60.75,-2520.0,-2504.91,15.090000000000146,15.090000000000146,3.7725000000000364,3.7725000000000364,3.7725000000000364,900
S0_raw_label,2024-05-31 01:00:00,61.0,-2520.0,-2323.5588888888888,196.44111111111124,196.44111111111124,49.11027777777781,49.11027777777781,49.11027777777781,900
S0_raw_label,2024-05-31 01:15:00,61.25,-99.99999999999908,-116.17111111111112,-16.17111111111204,16.17111111111204,-4.04277777777801,4.04277777777801,0.0,900
S0_raw_label,2024-05-31 01:30:00,61.5,0.0,-2.9255555555555555,-2.9255555555555555,2.9255555555555555,-0.7313888888888889,0.7313888888888889,0.0,900
S0_raw_label,2024-05-31 01:45:00,61.75,0.0,-1.9288888888888889,-1.9288888888888889,1.9288888888888889,-0.4822222222222222,0.4822222222222222,0.0,900
S0_raw_label,2024-05-31 02:00:00,62.0,-2.69295696853078e-12,-1.6455555555555557,-1.6455555555528627,1.6455555555528627,-0.4113888888882157,0.4113888888882157,0.0,900
S0_raw_label,2024-05-31 02:15:00,62.25,0.0,-1.6655555555555555,-1.6655555555555555,1.6655555555555555,-0.41638888888888886,0.41638888888888886,0.0,900
