session_id,charging_minutes,work_energy_kwh,n_events,gap_energy_kwh,max_duration_min,has_event
2_39_78_367_2019-05-23 19:32:29.474376,121,393.2136972906731,0.0,0.0,0.0,False
2_39_78_367_2019-05-31 19:06:11.791688,285,1413.237189225878,0.0,0.0,0.0,False
2_39_78_367_2019-06-03 21:16:30.166159,45,197.42164111393197,0.0,0.0,0.0,False
2_39_78_367_2019-06-04 20:23:16.407812,34,55.22392502010806,0.0,0.0,0.0,False
2_39_78_367_2019-06-06 17:26:06.011633,122,628.9497223863445,0.0,0.0,0.0,False
2_39_78_367_2019-06-11 19:00:04.811267,292,1080.7300104795984,0.0,0.0,0.0,False
2_39_78_367_2019-06-12 20:13:17.091584,39,64.48784852442068,0.0,0.0,0.0,False
2_39_78_367_2019-06-14 16:26:19.613070,170,1076.054294385473,0.0,0.0,0.0,False
2_39_78_367_2019-06-17 21:43:35.467565,129,551.557802839578,0.0,0.0,0.0,False
2_39_78_367_2019-06-19 17:01:17.340789,204,1252.9300235873009,0.0,0.0,0.0,False
2_39_78_367_2019-06-22 01:44:34.613699,32,57.64965148488146,0.0,0.0,0.0,False
2_39_78_367_2019-06-24 16:42:08.693195,152,299.2576168475804,0.0,0.0,0.0,False
2_39_78_367_2019-06-28 17:08:43.283138,56,366.1121831332318,0.0,0.0,0.0,False
2_39_78_367_2019-07-03 21:04:30.303282,32,48.714293509522506,0.0,0.0,0.0,False
2_39_78_367_2019-07-09 17:34:39.193400,42,106.7180970260855,0.0,0.0,0.0,False
2_39_78_367_2019-07-10 15:41:57.089197,122,761.3041406288515,0.0,0.0,0.0,False
2_39_78_367_2019-07-12 20:35:59.660899,31,50.72073190600098,0.0,0.0,0.0,False
2_39_78_367_2019-07-12 23:22:30.897973,123,662.0353471416348,0.0,0.0,0.0,False
2_39_78_367_2019-07-15 19:39:04.741289,122,404.28647294601376,0.0,0.0,0.0,False
2_39_78_367_2019-07-17 19:05:08.158029,42,121.78734142873078,0.0,0.0,0.0,False
2_39_78_367_2019-07-17 20:04:26.991998,32,47.40768308049646,0.0,0.0,0.0,False
2_39_78_367_2019-07-22 16:23:22.509612,32,54.17639062203992,0.0,0.0,0.0,False
2_39_78_367_2019-07-24 19:42:36.693846,77,130.6312281197651,0.0,0.0,0.0,False
2_39_78_367_2019-07-25 16:24:07.646731,441,1076.2419582634848,0.0,0.0,0.0,False
2_39_78_367_2019-07-26 00:48:59.390433,105,281.030565154774,0.0,0.0,0.0,False
2_39_78_367_2019-07-30 16:22:37.584175,135,861.0052014081092,0.0,0.0,0.0,False
2_39_78_367_2019-07-31 14:40:06.443855,65,409.5105636516583,0.0,0.0,0.0,False
2_39_78_367_2019-08-01 16:55:25.556378,53,330.2838552416267,0.0,0.0,0.0,False
2_39_78_367_2019-08-06 19:39:45.772939,297,955.515924063494,0.0,0.0,0.0,False
2_39_78_367_2019-08-07 02:13:09.092021,31,57.81285830430516,0.0,0.0,0.0,False
2_39_78_367_2019-08-07 18:11:26.139151,136,403.59709715441153,0.0,0.0,0.0,False
2_39_78_367_2019-08-12 20:48:58.995282,247,858.7220198551862,0.0,0.0,0.0,False
2_39_78_367_2019-08-20 15:31:32.536972,82,230.4922372335453,0.0,0.0,0.0,False
2_39_78_367_2019-08-20 22:33:35.388018,123,688.0048603553902,0.0,0.0,0.0,False
2_39_78_367_2019-08-21 19:25:09.601901,37,60.87122835547692,0.0,0.0,0.0,False
2_39_78_367_2019-08-21 20:21:18.535346,16,24.50083024069264,0.0,0.0,0.0,False
2_39_79_376_2018-11-01 14:06:07.581931,33,54.13435321769733,0.0,0.0,0.0,False
2_39_79_376_2018-11-02 04:04:50.210774,24,43.416935859870264,0.0,0.0,0.0,False
2_39_79_376_2018-11-02 16:54:15.072027,181,576.0022063547564,0.0,0.0,0.0,False
2_39_79_376_2018-11-05 16:26:30.624681,264,745.5918537962554,1.0,0.4416273406862745,12.0,True
2_39_79_376_2018-11-06 04:57:44.048193,242,1579.7947547088531,1.0,0.7618567606209151,19.0,True
2_39_79_376_2018-11-07 18:11:02.934635,97,196.05395682465968,0.0,0.0,0.0,False
2_39_79_376_2018-11-07 20:15:57.885959,55,110.31519428553472,2.0,0.5209036683006536,8.0,True
2_39_79_376_2018-11-08 08:24:53.548248,116,374.6653292256376,0.0,0.0,0.0,False
2_39_79_376_2018-11-08 15:50:17.561029,311,1271.5749179738561,0.0,0.0,0.0,False
2_39_79_376_2018-11-09 17:40:50.468045,32,52.65708310973512,0.0,0.0,0.0,False
2_39_79_376_2018-11-09 22:04:30.877704,126,448.53475536870246,0.0,0.0,0.0,False
2_39_79_376_2018-11-10 05:02:25.847468,197,626.2043110822399,1.0,0.3227274890350877,11.0,True
2_39_79_376_2018-11-10 23:28:42.245332,22,36.55272099673203,1.0,0.6967393259803921,16.0,True
2_39_79_376_2018-11-12 09:36:44.700024,117,371.46118519795476,1.0,0.5198690151701297,15.0,True
2_39_79_376_2018-11-12 16:51:51.438812,205,670.2474385039193,0.0,0.0,0.0,False
2_39_79_376_2018-11-12 22:53:41.145009,108,193.5876153987911,0.0,0.0,0.0,False
2_39_79_376_2018-11-13 01:18:33.932324,197,699.9028162604036,0.0,0.0,0.0,False
2_39_79_376_2018-11-13 17:34:43.934694,32,56.791446964224285,0.0,0.0,0.0,False
2_39_79_376_2018-11-14 16:06:19.368624,128,369.21667887304045,1.0,0.25169193627450975,7.0,True
2_39_79_376_2018-11-14 19:02:24.346703,314,547.5758606416362,3.0,2.872558706423454,189.0,True
2_39_79_376_2018-11-15 08:13:57.148213,58,162.0531312392501,1.0,0.49206157407407414,15.0,True
2_39_79_376_2018-11-15 16:17:25.274089,187,303.39558525787504,1.0,0.08716018518518517,5.0,True
2_39_79_376_2018-11-16 15:22:33.596944,31,53.97885562312644,0.0,0.0,0.0,False
2_39_79_376_2018-11-19 03:47:46.804455,32,50.440099152906775,0.0,0.0,0.0,False
2_39_79_376_2018-11-19 14:55:51.468164,480,968.0550286088996,1.0,0.1287120438453159,8.0,True
2_39_79_376_2018-11-20 16:31:52.067271,307,937.3239190624133,1.0,0.30396074926900585,5.0,True
2_39_79_376_2018-11-21 15:23:29.126785,361,846.6767071512207,5.0,2.9165840330298787,21.0,True
2_39_79_376_2018-11-21 22:54:21.793726,130,254.98236992604058,0.0,0.0,0.0,False
2_39_79_376_2018-11-23 19:25:25.641664,58,129.0981748366013,2.0,3.7544644471677557,22.0,True
2_39_79_376_2018-11-26 16:28:38.663277,179,300.2759693980845,0.0,0.0,0.0,False
2_39_79_376_2018-11-27 16:31:19.670464,164,313.1265986959265,1.0,0.23217544823232322,6.0,True
2_39_79_376_2018-11-27 23:46:30.646162,31,53.07701723856209,0.0,0.0,0.0,False
2_39_79_376_2018-11-28 15:14:44.319253,144,312.8964132668458,1.0,0.4928577744094714,9.0,True
2_39_79_376_2018-11-29 17:01:34.849747,121,333.14491145712356,2.0,0.4777801086457975,16.0,True
2_39_79_376_2018-11-30 06:18:34.994098,261,1765.4673408742444,1.0,0.2693770252837977,6.0,True
2_39_79_376_2018-11-30 18:16:01.735988,147,418.99601951155853,3.0,0.8568868211070979,16.0,True
2_39_79_376_2018-12-01 05:38:50.389133,268,950.4482927162492,1.0,0.31013772123323013,8.0,True
2_39_79_376_2018-12-03 15:21:18.652830,66,372.521046645245,1.0,0.2773982638888889,7.0,True
2_39_79_376_2018-12-04 17:30:29.224869,50,279.4614496203745,0.0,0.0,0.0,False
2_39_79_376_2018-12-04 22:00:05.468564,200,585.2399467468791,1.0,0.12229704715219422,5.0,True
2_39_79_376_2018-12-05 16:44:14.158318,248,759.7946172464532,3.0,0.4012385330667355,8.0,True
2_39_79_376_2018-12-05 22:16:50.037550,27,65.84656037581699,1.0,0.2857547916666666,10.0,True
2_39_79_376_2018-12-06 20:15:27.003918,139,715.2648639584787,0.0,0.0,0.0,False
2_39_79_376_2018-12-07 04:24:21.177755,274,971.8045238445378,1.0,0.3671302425180598,9.0,True
2_39_79_376_2018-12-10 15:45:31.627966,55,323.43870845496093,1.0,0.2592393178104575,7.0,True
2_39_79_376_2018-12-10 18:02:47.563336,455,1062.6440123600855,0.0,0.0,0.0,False
2_39_79_376_2018-12-11 17:32:02.500911,249,388.5652877638202,0.0,0.0,0.0,False
2_39_79_376_2018-12-12 16:28:07.626561,165,637.440230790447,0.0,0.0,0.0,False
2_39_79_376_2018-12-13 16:44:58.598480,142,322.3188570148281,0.0,0.0,0.0,False
2_39_79_376_2018-12-13 20:59:29.146941,232,518.6695608838253,0.0,0.0,0.0,False
2_39_79_376_2018-12-14 17:58:25.600398,431,1794.602503991367,0.0,0.0,0.0,False
2_39_79_376_2018-12-15 18:18:46.870322,103,590.5211475696517,0.0,0.0,0.0,False
2_39_79_376_2018-12-16 03:01:46.224851,62,396.100887090889,0.0,0.0,0.0,False
2_39_79_376_2018-12-17 17:34:51.192029,524,1966.9227624537446,0.0,0.0,0.0,False
2_39_79_376_2018-12-18 16:37:02.440532,212,404.87868844267786,0.0,0.0,0.0,False
2_39_79_376_2018-12-19 16:36:28.227835,339,851.7400220635616,2.0,0.5722102460021345,12.0,True
2_39_79_376_2018-12-20 19:43:54.030834,334,801.6021353031903,1.0,0.3885073828976035,10.0,True
2_39_79_376_2018-12-21 17:44:41.110523,282,808.672111248259,1.0,0.3566028613339275,10.0,True
2_39_79_376_2018-12-27 07:42:55.755991,45,118.3622357262654,2.0,0.8175583130839188,15.0,True
2_39_79_376_2019-01-02 16:34:33.982225,481,1707.0636015921625,0.0,0.0,0.0,False
2_39_79_376_2019-01-04 18:14:31.721163,235,797.8662155856729,1.0,0.4495130460239652,11.0,True
2_39_79_376_2019-01-07 21:34:57.961055,78,147.3258552333552,1.0,0.2037887254901961,5.0,True
2_39_79_376_2019-01-08 18:41:34.263452,312,1757.6950815810205,0.0,0.0,0.0,False
2_39_79_376_2019-01-09 17:06:39.094927,357,867.5125223988838,1.0,0.355653779956427,9.0,True
2_39_79_376_2019-01-10 17:06:42.330987,198,583.0944131722192,0.0,0.0,0.0,False
2_39_79_376_2019-01-11 19:51:52.142936,215,519.2037197096301,5.0,0.5534833601008698,5.0,True
2_39_79_376_2019-01-14 20:07:47.503554,524,2249.482395581035,1.0,0.8651750663628024,20.0,True
2_39_79_376_2019-01-15 18:06:05.049935,301,315.48253566745063,9.0,1.5854609763071896,17.0,True
2_39_79_376_2019-01-16 17:56:59.996971,112,197.99511078546402,1.0,0.0887536315359477,6.0,True
2_39_79_376_2019-01-17 18:09:59.567817,62,80.78749708764747,0.0,0.0,0.0,False
2_39_79_376_2019-01-18 19:47:50.185331,324,963.6318700762693,2.0,0.6764662064270153,12.0,True
2_39_79_376_2019-01-19 17:38:19.921498,133,474.95492046958884,0.0,0.0,0.0,False
2_39_79_376_2019-01-21 18:57:13.751091,131,466.7467999183006,0.0,0.0,0.0,False
2_39_79_376_2019-01-22 16:48:56.689091,352,652.3819393775748,0.0,0.0,0.0,False
2_39_79_376_2019-01-23 18:09:38.935716,369,699.6259758190554,1.0,0.24442076388888892,9.0,True
2_39_79_376_2019-01-25 21:53:42.730560,198,670.2934291289592,4.0,0.7572356209150327,11.0,True
2_39_79_376_2019-01-28 18:56:54.626560,257,427.29965569967544,1.0,0.7676030490880448,20.0,True
2_39_79_376_2019-01-29 19:09:08.403074,81,134.6609223155929,1.0,0.29396833333333333,8.0,True
2_39_79_376_2019-01-30 16:31:45.727626,258,520.4127577625562,0.0,0.0,0.0,False
2_39_79_376_2019-02-01 17:25:12.125831,89,520.9891968137255,0.0,0.0,0.0,False
2_39_79_376_2019-02-04 21:15:57.020396,238,639.9473839255,3.0,0.7876003022875817,13.0,True
2_39_79_376_2019-02-06 18:02:38.019185,244,759.7208838190404,1.0,0.5687799387254903,7.0,True
2_39_79_376_2019-02-07 18:30:59.003443,60,78.41501186851933,0.0,0.0,0.0,False
2_39_79_376_2019-02-07 23:22:00.416150,137,388.5742793649376,2.0,0.4313285145768834,5.0,True
2_39_79_376_2019-02-08 16:57:56.569448,121,585.6694800449894,0.0,0.0,0.0,False
2_39_79_376_2019-02-13 17:17:00.564238,32,123.41235523658918,1.0,0.5826023696273483,10.0,True
2_39_79_376_2019-02-14 20:00:23.767334,42,58.06146388888889,0.0,0.0,0.0,False
2_39_79_376_2019-02-15 19:40:40.985490,328,997.0508819942012,0.0,0.0,0.0,False
2_39_79_376_2019-02-19 18:13:43.937441,104,193.5466765519611,0.0,0.0,0.0,False
2_39_79_376_2019-02-20 20:55:09.362130,33,52.34047261904762,0.0,0.0,0.0,False
2_39_79_376_2019-02-20 22:19:33.023130,175,960.0867806623932,0.0,0.0,0.0,False
2_39_79_376_2019-02-21 18:59:09.878482,325,571.5452104584742,0.0,0.0,0.0,False
2_39_79_376_2019-02-22 20:54:44.043399,68,118.05080947477683,0.0,0.0,0.0,False
2_39_79_376_2019-02-22 22:09:53.703224,151,228.48104600406788,0.0,0.0,0.0,False
2_39_79_376_2019-02-25 18:22:44.032462,424,2655.6892038746005,1.0,1.342653614837748,18.0,True
2_39_79_376_2019-02-26 18:19:22.684505,119,308.71408603895765,1.0,0.46042918958492485,19.0,True
2_39_79_376_2019-02-28 18:15:02.942451,225,613.0924260889593,0.0,0.0,0.0,False
2_39_79_376_2019-03-01 17:01:40.453486,100,596.9696774608088,0.0,0.0,0.0,False
2_39_79_376_2019-03-04 16:36:44.985820,306,994.9775883343093,0.0,0.0,0.0,False
2_39_79_376_2019-03-05 18:53:52.180007,33,47.30372720588235,0.0,0.0,0.0,False
2_39_79_376_2019-03-06 16:48:32.773176,31,90.94339460784313,0.0,0.0,0.0,False
2_39_79_376_2019-03-07 17:27:40.398514,157,297.02676624148984,0.0,0.0,0.0,False
2_39_79_376_2019-03-08 17:25:53.339471,256,691.7427283988156,0.0,0.0,0.0,False
2_39_79_376_2019-03-11 18:18:31.705382,177,409.03533424369743,0.0,0.0,0.0,False
2_39_79_376_2019-03-11 22:01:14.527108,114,475.04870553025404,3.0,0.884367032967033,20.0,True
2_39_79_376_2019-03-12 16:44:55.135082,86,209.66639539473684,1.0,0.13010097222222222,5.0,True
2_39_79_376_2019-03-12 23:05:19.562371,85,277.74953161764705,0.0,0.0,0.0,False
2_39_79_376_2019-03-13 16:51:56.088533,164,722.3615808823529,0.0,0.0,0.0,False
2_39_79_376_2019-03-14 15:31:08.390526,166,554.9286115196078,0.0,0.0,0.0,False
2_39_79_376_2019-03-14 23:02:24.638283,69,235.63396401186196,2.0,0.3253057230392157,9.0,True
2_39_79_376_2019-03-15 18:30:37.312203,22,76.67983781512605,0.0,0.0,0.0,False
2_39_79_376_2019-03-18 14:31:54.739103,266,1617.546409030804,1.0,0.40561482151835093,7.0,True
2_39_79_376_2019-03-19 14:51:48.190076,63,188.25565465686273,1.0,0.27039881535947713,7.0,True
2_39_79_376_2019-03-20 15:52:13.047151,371,770.4892910209157,0.0,0.0,0.0,False
2_39_79_376_2019-03-20 22:51:47.841308,186,456.4723505677897,1.0,0.6858114534313725,23.0,True
2_39_79_376_2019-03-21 15:41:02.146802,83,338.28013357843133,0.0,0.0,0.0,False
2_39_79_376_2019-03-22 16:19:18.780674,335,975.7620641178738,1.0,0.17282262168902646,6.0,True
2_39_79_376_2019-03-24 01:16:21.451985,192,655.9912928921568,4.0,0.6610407380174292,10.0,True
2_39_79_376_2019-03-25 17:44:35.983902,344,939.5725397381707,4.0,0.768764477145792,12.0,True
2_39_79_376_2019-03-26 15:56:56.242458,198,1192.6118550696594,1.0,0.6823088397259489,13.0,True
2_39_79_376_2019-03-28 17:58:25.125372,189,403.50088790849674,0.0,0.0,0.0,False
2_39_79_376_2019-03-29 19:26:09.029606,120,302.11282325367193,1.0,0.38030833333333336,9.0,True
2_39_79_376_2019-04-01 16:05:40.236156,469,2855.739541637528,1.0,0.7527957638888889,18.0,True
2_39_79_376_2019-04-02 15:59:56.619504,171,478.00255465686274,0.0,0.0,0.0,False
2_39_79_376_2019-04-03 03:07:37.544448,158,537.1795823529411,2.0,0.44567972222222224,11.0,True
2_39_79_376_2019-04-03 16:37:53.428062,192,1140.0631502265567,0.0,0.0,0.0,False
2_39_79_376_2019-04-04 17:21:13.786107,89,446.1494146538918,0.0,0.0,0.0,False
2_39_79_376_2019-04-06 23:26:42.087407,32,55.445743872549016,0.0,0.0,0.0,False
2_39_79_376_2019-04-07 01:31:33.335593,31,54.774935469187675,0.0,0.0,0.0,False
2_39_79_376_2019-04-08 16:08:12.935706,74,279.54509469696967,1.0,0.5048402777777778,13.0,True
2_39_79_376_2019-04-09 16:10:26.140150,89,197.60240294117645,0.0,0.0,0.0,False
2_39_79_376_2019-04-10 15:54:16.237171,144,252.19300535714285,1.0,0.23142854166666668,9.0,True
2_39_79_376_2019-04-11 16:29:04.010946,225,538.7000629064132,0.0,0.0,0.0,False
2_39_79_376_2019-04-12 18:26:37.442014,151,800.5828433123249,0.0,0.0,0.0,False
2_39_79_376_2019-04-13 03:00:56.938958,188,674.8025473039215,2.0,0.2523738888888889,7.0,True
2_39_79_376_2019-04-13 22:06:26.071503,258,1684.9970030228758,0.0,0.0,0.0,False
2_39_79_376_2019-04-15 17:08:25.934758,186,712.4851001628274,0.0,0.0,0.0,False
2_39_79_376_2019-04-16 17:10:11.727285,32,51.93969305555555,0.0,0.0,0.0,False
2_39_79_376_2019-04-17 19:17:32.162686,320,1590.2452466171083,0.0,0.0,0.0,False
2_39_79_376_2019-04-18 16:18:09.454721,160,747.913580190153,2.0,1.331446492763772,40.0,True
2_39_79_376_2019-04-19 18:22:27.406522,196,668.4275255977849,2.0,1.1034210334967323,31.0,True
2_39_79_376_2019-04-22 16:19:37.729130,169,573.4239360644258,1.0,0.6934723447712419,13.0,True
2_39_79_376_2019-04-23 20:18:33.050970,83,562.8702301470588,0.0,0.0,0.0,False
2_39_79_376_2019-04-25 16:23:20.691493,56,183.19339027777778,1.0,0.3103643055555556,6.0,True
2_39_79_376_2019-04-26 23:44:57.025005,169,539.5048335084033,1.0,0.1412870751633987,7.0,True
2_39_79_376_2019-04-29 16:21:00.476333,31,52.01504890780873,0.0,0.0,0.0,False
2_39_79_376_2019-04-30 16:47:58.844641,129,592.8622463235293,0.0,0.0,0.0,False
2_39_79_376_2019-05-01 15:29:01.581646,218,478.1186874515663,1.0,0.3164262336601307,16.0,True
2_39_79_376_2019-05-06 18:49:41.150384,144,774.8362870013715,1.0,0.6020248303049289,12.0,True
2_39_79_376_2019-05-07 18:28:19.622296,321,1185.1280173324774,1.0,0.17641421160130719,8.0,True
2_39_79_376_2019-05-08 17:20:44.043349,81,477.11208856209146,0.0,0.0,0.0,False
2_39_79_376_2019-05-09 14:13:44.392771,98,595.1302757506932,1.0,0.7269476266339869,16.0,True
2_39_79_376_2019-05-11 22:22:33.919599,111,645.4697490196078,0.0,0.0,0.0,False
2_39_79_376_2019-05-13 17:02:29.766980,223,487.53333521870286,1.0,0.9577350462962964,32.0,True
2_39_79_376_2019-05-14 16:39:49.162002,110,722.1251448529412,0.0,0.0,0.0,False
2_39_79_376_2019-05-15 16:21:45.127567,364,971.1889217787115,4.0,0.9637653431372548,17.0,True
2_39_79_376_2019-05-16 17:01:20.715858,115,287.94323918067226,0.0,0.0,0.0,False
2_39_79_376_2019-05-16 19:15:47.227267,212,471.14899604341736,0.0,0.0,0.0,False
2_39_79_376_2019-05-17 16:29:12.965020,308,1077.7356066200443,1.0,0.32233291666666664,7.0,True
2_39_79_376_2019-05-21 16:28:51.423430,35,106.0299408496732,1.0,0.10521752587145969,6.0,True
2_39_79_376_2019-05-23 16:13:19.314484,340,1203.4766071480506,1.0,0.9365225694444445,17.0,True
2_39_79_376_2019-05-24 16:51:28.814761,150,941.9690915849673,1.0,0.4372577083333334,6.0,True
2_39_79_376_2019-05-27 16:43:13.582607,127,393.21264198603683,0.0,0.0,0.0,False
2_39_79_376_2019-05-28 16:05:42.681910,438,817.4026713062955,0.0,0.0,0.0,False
2_39_79_376_2019-05-30 19:58:46.961324,119,395.9054368464052,1.0,0.28181208333333335,7.0,True
2_39_79_376_2019-05-31 18:13:21.455008,142,351.37516175727865,0.0,0.0,0.0,False
2_39_79_376_2019-05-31 22:12:41.349691,30,63.91515016339869,2.0,0.6808250776143792,11.0,True
2_39_79_376_2019-06-03 15:55:43.960303,154,444.98752366946775,0.0,0.0,0.0,False
2_39_79_376_2019-06-04 21:34:30.216780,127,433.6277732843137,1.0,0.45013215277777774,13.0,True
2_39_79_376_2019-06-05 16:19:21.368715,403,834.8401739951784,0.0,0.0,0.0,False
2_39_79_376_2019-06-06 15:48:09.117623,211,541.1709637497306,1.0,1.0906057638888889,31.0,True
2_39_79_376_2019-06-07 20:04:44.647264,54,117.07156065628837,1.0,0.11162508169934639,6.0,True
2_39_79_376_2019-06-10 17:10:40.097542,285,641.0189796128708,0.0,0.0,0.0,False
2_39_79_376_2019-06-11 16:38:01.492884,88,117.76150260147918,2.0,0.09996468954248364,5.0,True
2_39_79_376_2019-06-12 15:45:43.997677,425,967.4375412151702,1.0,0.43704752450980383,13.0,True
2_39_79_376_2019-06-14 17:22:07.080801,173,255.68142792869818,0.0,0.0,0.0,False
2_39_79_376_2019-06-15 14:42:58.743702,238,1574.231831547619,1.0,0.8018024305555556,20.0,True
2_39_79_376_2019-06-17 17:09:29.505156,143,653.0597614114944,0.0,0.0,0.0,False
2_39_79_376_2019-06-18 17:06:15.985279,349,893.7090677464048,0.0,0.0,0.0,False
2_39_79_376_2019-06-20 18:14:25.086509,102,498.9810144607843,0.0,0.0,0.0,False
2_39_79_376_2019-06-21 15:47:01.704610,111,341.59293865546215,2.0,0.5742231740196078,17.0,True
2_39_79_376_2019-06-22 00:26:08.980780,27,50.296820833333335,0.0,0.0,0.0,False
2_39_79_376_2019-06-24 17:24:19.981852,138,234.62506666666667,0.0,0.0,0.0,False
2_39_79_376_2019-06-25 17:40:20.991103,128,403.46123689309053,3.0,0.9129702001633988,13.0,True
2_39_79_376_2019-06-26 15:34:10.364077,288,959.1087293648412,2.0,1.4703699019607843,33.0,True
2_39_79_376_2019-06-27 16:42:59.735953,133,432.14388262946204,0.0,0.0,0.0,False
2_39_79_376_2019-06-28 18:25:18.835197,147,223.62862785419088,1.0,0.08033958333333334,5.0,True
2_39_79_376_2019-07-02 19:04:05.833950,76,126.68050528308699,0.0,0.0,0.0,False
2_39_79_376_2019-07-03 16:45:57.828742,34,194.10925656377935,0.0,0.0,0.0,False
2_39_79_376_2019-07-11 19:11:06.361526,293,1521.2101654851683,0.0,0.0,0.0,False
2_39_79_376_2019-07-12 20:41:24.351059,151,414.5926427963849,5.0,1.6413143140838202,50.0,True
2_39_79_376_2019-07-15 17:00:38.238709,112,423.2143977167182,0.0,0.0,0.0,False
2_39_79_376_2019-07-17 17:58:29.571390,48,75.92174770074696,0.0,0.0,0.0,False
2_39_79_376_2019-07-18 16:20:17.404471,56,368.9370284536542,0.0,0.0,0.0,False
2_39_79_376_2019-07-22 16:31:29.411168,54,159.53776397058823,0.0,0.0,0.0,False
2_39_79_376_2019-07-23 17:25:51.700675,162,294.0301806372549,1.0,0.10930583741830066,6.0,True
2_39_79_376_2019-07-24 19:28:59.983189,125,407.3643355392157,2.0,0.6230765277777778,7.0,True
2_39_79_376_2019-07-25 18:02:53.456470,240,754.3785514705881,1.0,0.8718234232026142,18.0,True
2_39_79_376_2019-07-26 17:00:29.448978,32,54.12341446078431,0.0,0.0,0.0,False
2_39_79_376_2019-07-29 17:30:01.623356,360,1000.6254531512604,2.0,1.5890453839869279,32.0,True
2_39_79_376_2019-07-31 17:20:48.867832,152,576.6967719464101,1.0,0.6475991911764706,15.0,True
2_39_79_376_2019-08-01 18:22:28.790130,117,759.1576165966386,0.0,0.0,0.0,False
2_39_79_376_2019-08-02 20:49:43.419646,172,1049.6227075980391,0.0,0.0,0.0,False
2_39_79_376_2019-08-06 20:18:25.927503,124,407.42953039215683,4.0,0.9605931413398692,14.0,True
2_39_79_376_2019-08-07 17:14:34.130906,71,99.30732638888888,2.0,0.29070409722222224,20.0,True
2_39_79_376_2019-08-07 18:51:59.877714,177,978.230235375817,0.0,0.0,0.0,False
2_39_79_376_2019-08-08 18:32:24.818760,139,319.7463919117647,2.0,0.7467510019841269,18.0,True
2_39_79_376_2019-08-09 17:08:16.617230,34,87.32869364973261,0.0,0.0,0.0,False
2_39_79_376_2019-08-12 16:10:35.803686,69,95.0337612745098,1.0,0.09940111111111109,6.0,True
2_39_79_376_2019-08-14 15:58:05.226603,181,297.7454370098039,0.0,0.0,0.0,False
2_39_79_376_2019-08-15 16:41:22.160777,20,71.28776666666666,0.0,0.0,0.0,False
2_39_79_376_2019-08-19 15:52:35.839686,37,60.365055147058825,0.0,0.0,0.0,False
2_39_79_376_2019-08-20 16:35:12.910342,64,250.99667179144384,2.0,0.9344022017973858,18.0,True
2_39_79_376_2019-08-20 23:28:19.853686,56,166.39055498366014,1.0,0.09331493055555556,5.0,True
2_39_79_376_2019-08-21 15:58:29.630466,144,239.0653606092437,0.0,0.0,0.0,False
2_39_79_376_2019-08-22 18:32:30.152722,146,698.874035410831,2.0,1.201805277777778,30.0,True
2_39_79_377_2018-11-03 22:35:35.493585,32,58.551601610644255,0.0,0.0,0.0,False
2_39_79_377_2018-11-04 06:51:08.185092,266,1751.4164443981842,0.0,0.0,0.0,False
2_39_79_377_2018-11-05 02:40:01.139622,73,248.2185188659036,0.0,0.0,0.0,False
2_39_79_377_2018-11-05 13:11:27.906414,106,648.4004507766742,0.0,0.0,0.0,False
2_39_79_377_2018-11-05 15:11:02.408468,355,1782.9988601998964,1.0,0.8004666448801743,18.0,True
2_39_79_377_2018-11-06 14:37:30.879986,188,622.8718002527186,1.0,0.523805943627451,17.0,True
2_39_79_377_2018-11-07 16:19:18.081675,121,314.697630579796,1.0,0.08597886574074075,5.0,True
2_39_79_377_2018-11-08 16:25:46.148444,178,314.3413875957333,1.0,0.1259592592592593,6.0,True
2_39_79_377_2018-11-09 03:15:16.635509,176,598.4439506869893,1.0,0.4874069934640523,17.0,True
2_39_79_377_2018-11-09 14:58:15.549942,317,923.5288783920628,1.0,0.30880220179738566,13.0,True
2_39_79_377_2018-11-11 02:59:14.472178,285,984.7548555322128,1.0,0.5144752328431372,18.0,True
2_39_79_377_2018-11-11 21:05:05.012755,125,361.97407805420414,2.0,0.6185015268973086,10.0,True
2_39_79_377_2018-11-12 16:07:59.642953,122,213.2149788123684,1.0,0.13974035539215685,7.0,True
2_39_79_377_2018-11-13 14:28:04.300171,174,564.5957580066477,0.0,0.0,0.0,False
2_39_79_377_2018-11-13 19:00:49.732477,79,489.24181112278245,1.0,0.6389331954170558,12.0,True
2_39_79_377_2018-11-14 00:57:39.228214,128,373.4761659779346,1.0,0.37067695319794586,8.0,True
2_39_79_377_2018-11-14 17:45:08.948493,273,1687.7175319463345,1.0,0.6954807352941177,18.0,True
2_39_79_377_2018-11-15 14:30:35.033947,117,355.6128571040506,0.0,0.0,0.0,False
2_39_79_377_2018-11-16 09:23:27.006083,115,360.3378156162465,2.0,0.7696887949346405,15.0,True
2_39_79_377_2018-11-16 16:34:05.861623,322,1057.1204086069718,0.0,0.0,0.0,False
2_39_79_377_2018-11-17 03:05:19.410471,31,57.29944035087719,0.0,0.0,0.0,False
2_39_79_377_2018-11-17 07:54:02.235153,78,229.6361424836601,1.0,0.47199106481481484,15.0,True
2_39_79_377_2018-11-17 17:57:40.628688,157,550.7979436901076,0.0,0.0,0.0,False
2_39_79_377_2018-11-18 01:58:38.377148,143,465.376464245786,0.0,0.0,0.0,False
2_39_79_377_2018-11-18 17:07:28.444054,204,1374.1265790616246,0.0,0.0,0.0,False
2_39_79_377_2018-11-18 20:46:38.420552,66,219.3299392051318,0.0,0.0,0.0,False
