pool,day,cand_energy_kwh,proxy,ev_energy_kwh,share
jpl.Arroyo_Garage_01.current_only,2019-08-25,0.0,A3_rolling_quantile,27.542616558653844,0.0
jpl.Arroyo_Garage_01.current_only,2019-08-26,185.72894481776135,A3_rolling_quantile,1074.0248258260406,0.17292798113387725
jpl.Arroyo_Garage_01.current_only,2019-08-27,193.00196662709266,A3_rolling_quantile,901.550516299466,0.2140778172024069
jpl.Arroyo_Garage_01.current_only,2019-08-28,193.92760815627923,A3_rolling_quantile,1010.0960339681023,0.19198927788523842
jpl.Arroyo_Garage_01.current_only,2019-08-29,169.60812737234744,A3_rolling_quantile,928.7275949234515,0.18262419281977624
jpl.Arroyo_Garage_01.current_only,2019-08-30,54.226821583478504,A3_rolling_quantile,409.4537921203988,0.1324369748846611
jpl.Arroyo_Garage_01.current_only,2019-08-31,1.0762794911210318,A3_rolling_quantile,16.695572160416667,0.0644649659670107
jpl.Arroyo_Garage_01.current_only,2019-10-01,146.8336127476007,A3_rolling_quantile,816.3938134443848,0.17985635159103697
jpl.Arroyo_Garage_01.current_only,2019-10-02,195.27519878724982,A3_rolling_quantile,1018.1967933297905,0.19178532093844539
jpl.Arroyo_Garage_01.current_only,2019-10-03,168.56107054997622,A3_rolling_quantile,1003.159221116158,0.16803022591212183
jpl.Arroyo_Garage_01.current_only,2019-10-04,192.68819174813368,A3_rolling_quantile,1107.5436780903176,0.17397796182663994
jpl.Arroyo_Garage_01.current_only,2019-10-05,6.334604408038047,A3_rolling_quantile,146.43607339613362,0.04325849677013601
jpl.Arroyo_Garage_01.current_only,2019-10-06,0.0,A3_rolling_quantile,29.558312645238097,0.0
jpl.Arroyo_Garage_01.current_only,2019-10-07,174.32825677159818,A3_rolling_quantile,1016.5729261528319,0.17148622817581274
jpl.Arroyo_Garage_01.current_only,2019-10-08,168.80466681123167,A3_rolling_quantile,934.9959233111174,0.18054053777415494
jpl.Arroyo_Garage_01.current_only,2019-10-09,187.5187084695112,A3_rolling_quantile,933.7704413047182,0.20081885244461067
jpl.Arroyo_Garage_01.current_only,2019-10-10,176.13341367639848,A3_rolling_quantile,956.3845226234596,0.18416589719922138
jpl.Arroyo_Garage_01.current_only,2019-10-11,45.26963034649812,A3_rolling_quantile,377.0007745638059,0.12007834837707053
jpl.Arroyo_Garage_01.current_only,2019-10-12,5.307917753055555,A3_rolling_quantile,138.50978027088988,0.03832160980022218
jpl.Arroyo_Garage_01.current_only,2019-10-13,4.596120904208591,A3_rolling_quantile,61.21078654230247,0.0750867806776545
jpl.Arroyo_Garage_01.current_only,2019-10-14,162.03350895181546,A3_rolling_quantile,940.2031045014627,0.17233883633870026
jpl.Arroyo_Garage_01.current_only,2019-10-15,147.5117796675414,A3_rolling_quantile,858.9006262256444,0.17174487381126688
jpl.Arroyo_Garage_01.current_only,2019-10-16,179.75426190292143,A3_rolling_quantile,1023.3992065234792,0.1756443240888886
jpl.Arroyo_Garage_01.current_only,2019-10-17,153.78505234434854,A3_rolling_quantile,834.9912864224701,0.1841756373329863
jpl.Arroyo_Garage_01.current_only,2019-10-18,157.1872797531272,A3_rolling_quantile,1003.297700248802,0.15667062698753045
jpl.Arroyo_Garage_01.current_only,2019-10-19,13.491994030331563,A3_rolling_quantile,151.94530719040438,0.08879506896139013
jpl.Arroyo_Garage_01.current_only,2019-10-20,0.4981288309027778,A3_rolling_quantile,46.00025718369514,0.01082882708489161
jpl.Arroyo_Garage_01.current_only,2019-10-21,170.85324484235002,A3_rolling_quantile,1109.0332269753005,0.15405601986184236
jpl.Arroyo_Garage_01.current_only,2019-10-22,164.09524956253628,A3_rolling_quantile,1032.7166301728726,0.1588966854683723
jpl.Arroyo_Garage_01.current_only,2019-10-23,173.26528949532585,A3_rolling_quantile,1179.9653766259232,0.1468392996333273
jpl.Arroyo_Garage_01.current_only,2019-10-24,180.04229458919892,A3_rolling_quantile,1026.329288926486,0.17542351809672949
jpl.Arroyo_Garage_01.current_only,2019-10-25,73.71511577174108,A3_rolling_quantile,463.1093970008,0.15917430362920004
jpl.Arroyo_Garage_01.current_only,2019-10-26,3.2663370544613683,A3_rolling_quantile,134.9966430355645,0.02419569095211398
jpl.Arroyo_Garage_01.current_only,2019-10-27,7.12373538346832,A3_rolling_quantile,145.9614363327532,0.04880559935864224
jpl.Arroyo_Garage_01.current_only,2019-10-28,178.20972858267143,A3_rolling_quantile,1170.4021974735429,0.15226366540267872
jpl.Arroyo_Garage_01.current_only,2019-10-29,182.04901510539815,A3_rolling_quantile,1002.1581910140212,0.18165696467659875
jpl.Arroyo_Garage_01.current_only,2019-10-30,193.18463067785478,A3_rolling_quantile,1178.9760725669698,0.1638579740276122
jpl.Arroyo_Garage_01.current_only,2019-10-31,174.26387249230226,A3_rolling_quantile,1178.092637500686,0.14792034764091358
jpl.Arroyo_Garage_01.current_only,2019-11-01,3.0276994158638733,A3_rolling_quantile,41.42286343784236,0.0730924703070595
jpl.Arroyo_Garage_01.boundary_2020,2020-06-18,5.524124560982726,A4_min_pilot_quantile,275.75034162157476,0.020033065157771385
jpl.Arroyo_Garage_01.boundary_2020,2020-06-19,2.185027711408281,A4_min_pilot_quantile,152.59111916496494,0.014319494629605977
jpl.Arroyo_Garage_01.boundary_2020,2020-06-20,0.0,A4_min_pilot_quantile,0.04211444444444444,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-06-22,7.271228771243365,A4_min_pilot_quantile,256.4389995689773,0.028354613703316763
jpl.Arroyo_Garage_01.boundary_2020,2020-06-23,4.839009284685801,A4_min_pilot_quantile,265.2526112264756,0.018243022235714022
jpl.Arroyo_Garage_01.boundary_2020,2020-06-24,4.748028803977809,A4_min_pilot_quantile,303.66925741351236,0.015635526771524078
jpl.Arroyo_Garage_01.boundary_2020,2020-06-25,5.608990521566532,A4_min_pilot_quantile,234.1738616122469,0.02395224848302707
jpl.Arroyo_Garage_01.boundary_2020,2020-06-26,4.044650185154602,A4_min_pilot_quantile,303.50705821734215,0.013326379323469367
jpl.Arroyo_Garage_01.boundary_2020,2020-06-27,0.0,A4_min_pilot_quantile,0.09326590277777777,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-06-29,4.135391763276143,A4_min_pilot_quantile,215.53198589646496,0.019186905117937622
jpl.Arroyo_Garage_01.boundary_2020,2020-06-30,1.5687663745574614,A4_min_pilot_quantile,171.05184454326806,0.0091712917726569
jpl.Arroyo_Garage_01.boundary_2020,2020-07-01,4.562595519515209,A4_min_pilot_quantile,239.96332251780345,0.019013720395443762
jpl.Arroyo_Garage_01.boundary_2020,2020-07-02,1.0904787812499999,A4_min_pilot_quantile,41.67501810855696,0.026166246128783235
jpl.Arroyo_Garage_01.boundary_2020,2020-07-03,0.0,A4_min_pilot_quantile,42.07573798611111,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-07-06,8.562968320637014,A4_min_pilot_quantile,390.8626403818574,0.021907871042040068
jpl.Arroyo_Garage_01.boundary_2020,2020-07-07,6.609537908898276,A4_min_pilot_quantile,304.83791800117876,0.021682138338422578
jpl.Arroyo_Garage_01.boundary_2020,2020-07-08,7.8808424034197,A4_min_pilot_quantile,262.2360755573588,0.030052472325440695
jpl.Arroyo_Garage_01.boundary_2020,2020-07-09,6.402606540198636,A4_min_pilot_quantile,430.9939003217101,0.014855445832109198
jpl.Arroyo_Garage_01.boundary_2020,2020-07-10,11.50595373534732,A4_min_pilot_quantile,289.8646774590519,0.03969422503013574
jpl.Arroyo_Garage_01.boundary_2020,2020-07-11,0.18574431944444444,A4_min_pilot_quantile,57.091135085978834,0.003253470423467932
jpl.Arroyo_Garage_01.boundary_2020,2020-07-12,0.0,A4_min_pilot_quantile,7.652540138888889,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-07-13,10.07660945086939,A4_min_pilot_quantile,322.90940206206426,0.031205686135248028
jpl.Arroyo_Garage_01.boundary_2020,2020-07-14,9.497322775560932,A4_min_pilot_quantile,277.76715901400587,0.03419166905574337
jpl.Arroyo_Garage_01.boundary_2020,2020-07-15,4.340069846313816,A4_min_pilot_quantile,280.53326195472823,0.01547078523264099
jpl.Arroyo_Garage_01.boundary_2020,2020-07-16,5.70028333729186,A4_min_pilot_quantile,328.69182413691163,0.017342333817580727
jpl.Arroyo_Garage_01.boundary_2020,2020-07-17,1.7487382489795535,A4_min_pilot_quantile,210.03460691160504,0.008325952921251333
jpl.Arroyo_Garage_01.boundary_2020,2020-07-18,0.0,A4_min_pilot_quantile,31.8096890134641,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-07-19,0.0,A4_min_pilot_quantile,3.1782593055555557,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-07-20,6.301491784137157,A4_min_pilot_quantile,393.9527012376327,0.01599555419810687
jpl.Arroyo_Garage_01.boundary_2020,2020-07-21,7.109035464943349,A4_min_pilot_quantile,284.90773149377617,0.024952062296346094
jpl.Arroyo_Garage_01.boundary_2020,2020-07-22,7.879605409625353,A4_min_pilot_quantile,280.75625744363583,0.028065644845715502
jpl.Arroyo_Garage_01.boundary_2020,2020-07-23,7.60862387791732,A4_min_pilot_quantile,404.84501960126823,0.018793917448733967
jpl.Arroyo_Garage_01.boundary_2020,2020-07-24,4.359547332916607,A4_min_pilot_quantile,314.1238020089077,0.013878436797963441
jpl.Arroyo_Garage_01.boundary_2020,2020-07-25,0.6937456527777778,A4_min_pilot_quantile,22.9030443513431,0.0302905431319699
jpl.Arroyo_Garage_01.boundary_2020,2020-07-26,0.0,A4_min_pilot_quantile,4.812081517857142,0.0
jpl.Arroyo_Garage_01.boundary_2020,2020-07-27,7.699755681173605,A4_min_pilot_quantile,475.5185951197161,0.016192333507452264
jpl.Arroyo_Garage_01.boundary_2020,2020-07-28,11.836246747374696,A4_min_pilot_quantile,388.18865236477274,0.03049096534705611
jpl.Arroyo_Garage_01.boundary_2020,2020-07-29,8.48239082881069,A4_min_pilot_quantile,294.2773199240726,0.02882448036090331
jpl.Arroyo_Garage_01.boundary_2020,2020-07-30,7.685004446378171,A4_min_pilot_quantile,303.1629664847947,0.025349416967008126
jpl.Arroyo_Garage_01.boundary_2020,2020-07-31,3.119541099944037,A4_min_pilot_quantile,166.14792854049406,0.018775684580284932
jpl.Arroyo_Garage_01.boundary_2020,2020-08-01,0.5113288993055554,A4_min_pilot_quantile,5.438587450396826,0.09401869584137078
